STATION_NAME,Year,1,2,3,4,5,6,7,8,9,10,11,12
Blueberry River First Nation School,2016,,,,,,0.5753481533333333,0.320865975,0.26798778595744677,0.29644596655518396,0.19971014285714286,0.4747476811377246,0.5059466111888111
Blueberry River First Nation School,2017,0.4350727035014006,0.27150038562401263,0.1986049427556818,0.1835709072463768,0.11429183867791842,0.29334737614814815,0.19808413389355742,0.1607371016806723,0.12791454927325582,0.15158682331460674,0.14790073628899836,
Castlegar Hospital,2009,0.30872011251758086,0.2643856920684292,0.18487394957983194,0.3305109489051095,0.347191011235955,0.40882778581765555,0.42593391375399725,1.0674712664796635,0.773820754381271,0.6621582198764044,0.3848330824843478,0.47432983615546215
Castlegar Hospital,2010,0.5138676119495799,0.36985082603359254,0.3890933691308017,0.7215282115797101,0.4249845691722689,0.43104732347901586,0.870997583665266,1.0627953626404494,0.892791810478261,0.3774449747352941,0.5058031679160636,0.5719811542776999
Castlegar Hospital,2011,0.5396716867132867,0.648030623255814,0.709804134056338,0.6931574732272069,0.6682296453679776,0.5538385105057804,0.4779977542778561,0.9278399905042016,0.8608180672228655,0.7108461301396914,1.1666373208393632,1.0128323834033615
Castlegar Hospital,2012,0.40285237613199426,0.31785400646871254,0.410495359200561,0.6451414571930334,0.5703405574229692,1.127733655586107,1.0946912443820225,0.8413161133739495,1.3472873094610998,0.5578664286414566,0.755669290275762,0.9774532769230769
Castlegar Hospital,2013,0.3750344872841069,0.36582917986046515,0.8509407654494382,0.43687568025145346,0.8587638149473684,0.8642802135729848,,1.1583274631609195,1.0391764710982658,0.6335108334089635,0.3381401275340087,0.3922754150772472
Castlegar Hospital,2014,0.39669538170168067,0.8381737391524106,0.5097325722177871,1.0296673205846598,0.6255298116057524,0.6648642431259045,1.025118422159888,0.9026499428403361,1.0815608579100144,1.043100327745098,0.3673622668806405,0.40441646285714283
Castlegar Hospital,2015,,,,,,0.6547491750724638,0.7573670870476878,1.0710593385675677,0.8962416448326056,0.7709424922925456,0.4043711088277858,0.4181228210843882
Castlegar Hospital,2016,0.8406040972134832,0.8998272165571956,0.7981835304061625,1.367554068740955,0.47206551928792134,0.6554345571712626,0.9609686973125884,0.6494820896358543,0.8220819970972424,0.6903546,0.45101511578871195,0.4219686382772277
Castlegar Hospital,2017,0.6065034175098039,0.8234648616174183,0.8474745572665726,0.7802687351664255,1.1465631912798875,1.1814327470930233,0.8083849310829818,0.9623385117913165,0.8258599649023324,0.23751401972492997,0.16879855825913043,0.1690900312990127
Castlegar Hospital,2018,0.4469504814834206,0.43575996789147287,0.6881642117837079,0.7898103587889375,1.0289103694965034,0.6012001169622093,0.5409477286904761,1.1033353770196077,0.8912365967641356,0.623016269047619,0.4440278705385735,0.4713198624084507
Castlegar Hospital,2019,0.5508167184453782,0.6962010717628705,0.8966871846498599,1.4020116625929722,0.8119200714710982,0.6176526825272727,0.9076427025210084,0.8638972433192686,0.696144001447178,0.39413660477551016,0.37786488838896953,0.40771211080630254
Castlegar Hospital,2020,0.453136,,,,,,,,,,,
Crofton Elementary,2019,,,,0.2287246792763158,0.3447147954674221,0.2972312331334333,0.3648110755994358,0.371735978028169,0.2846849631892697,0.3187803507713885,0.5150189802612483,0.2557432463932108
Crofton Elementary,2020,-0.030332,,,,,,,,,,,
Crofton Escarpment Way,2009,0.8209563994374122,0.5105426356589148,0.03672316384180791,0.3699421965317919,0.03651685393258427,0.22786647314949202,0.08103207810320781,0.043478260869565216,0.11901306240928883,0.14425770308123248,0.08284883720930232,0.5798319327731093
Crofton Escarpment Way,2010,0.2342857142857143,0.14108527131782947,0.29294755877034356,0.43389705105678233,0.43655275035460994,0.4371319138071066,0.6278091181943618,0.7602683484283709,0.4470475330985508,0.7329241561946023,0.5049848438488889,0.3896308442704225
Crofton Escarpment Way,2011,0.4904465304880113,0.3022163664890282,0.2925386729118065,0.19836560303343023,0.3532812228695652,0.579299920967742,0.7703275992696629,0.8266402410756303,0.8975501176399395,0.5159616659538581,0.26468096409752545,0.4081051342841069
Crofton Escarpment Way,2012,0.2932058813885878,1.156759439774436,0.7032152369514286,1.1777042780607816,1.0924169104599155,0.8858963039823009,0.8485238159534555,1.1403418657941176,1.531913156737991,0.83798393964986,0.992844957817919,0.5406718713235293
Crofton Escarpment Way,2013,0.8270318954233474,0.3204374980344828,0.4520960952380952,0.8385573905557163,1.2251413059285714,1.3080279121871345,0.8499244734550563,0.7789325051195499,1.0764855462427745,1.5493895004922207,1.092246076700434,0.5741749342997199
Crofton Escarpment Way,2014,0.5892791455255255,,,,,,,,,,,
Crofton Georgia Hts,2014,,0.9045924029850746,0.44139279943899024,0.12017383419689118,,0.7498509740820734,1.0087486220028208,1.0928862055459272,0.5397233724489796,0.531306013006993,0.5896295104477611,0.4454628478014184
Crofton Georgia Hts,2015,1.227206791440799,0.7831025493001555,0.8550920529829544,0.3645267085987261,0.7485441324189526,0.8328306382608696,0.8209623512232417,0.9444086499205087,0.7865235231884058,1.0622914157303371,0.5176885234693878,0.4684138115983027
Crofton Georgia Hts,2016,1.1807287125352113,0.9103929506766917,0.8188991900420757,0.7168075510885341,0.740207621763869,0.27322048294736845,0.6193469244332493,0.8406951216292136,0.9034098985507247,0.6139994247863247,0.273381264057971,0.20310400170454546
Crofton Georgia Hts,2017,0.4272608053596615,0.4878616538461539,0.29402942031029616,0.39885312351543944,0.7064285608695653,0.665001345760234,0.5638646357643758,1.330613992112676,1.1473356289244185,0.6147858129032259,0.11729741304347827,1.186178512446352
