STATION_NAME,1,2,3,4,5,6,7,8,9,10,11,12
Abbotsford A Columbia Street,10.0817230938618,6.609869022235759,6.185823637477035,5.303792013789146,6.735103409726086,6.300469621367776,6.049100968188104,6.849139436268385,7.492353643966531,7.238348495451373,7.644003822264693,8.013735465116282
Abbotsford Airport Walmsley Road,12.332869080779945,11.297674418604652,6.592797783933518,7.551724137931035,7.244274809160306,5.953257790368272,10.0,,,,,
Abbotsford Central,12.90044471396807,9.951422898742553,8.388491200316377,7.348960456583751,7.407242339832893,6.7988579734219226,6.795381385584339,8.785831766917305,9.711791546589831,9.00988399071925,9.74591988130565,11.334188229906122
Agassiz Municipal Hall,7.767351832819457,8.066943709860244,7.951415899010581,6.630024726245131,6.562291169451088,6.462539140335889,7.132326283987923,8.728422496570658,8.095873925501426,7.641994535519122,7.779184367034839,8.643337004405266
Blueberry River First Nation School,1.6892543299229166,1.4464212602523656,1.2750210497866303,0.6400627594202899,0.5665018424753869,0.5222826716363633,0.4902999438022291,0.47675042108222027,0.47169704464692447,0.8913660605762492,2.2158646036153793,2.0779798216783236
Burnaby Kensington Park,15.355279624559977,13.611596711380338,10.884407648334307,9.758894084163437,10.126385328337593,9.941225912259135,10.73037275655776,12.524800637958515,12.217084562438517,11.069114921223347,11.919270588235275,14.317868553172099
Burnaby Mountain,8.842882846861238,7.897308267464201,6.591471801925735,6.366156325543903,7.030831204558841,6.777280130293155,6.976049440298509,7.8312485681557735,7.993089233753612,7.783561020036437,7.505542508219824,7.731399953412539
Burnaby South,20.099248417721537,17.773503540012843,13.60610116118875,11.274921301154302,10.748172427493051,9.82495941558441,10.01265969802554,12.241592312971836,13.197379080295416,13.935374771480772,15.768309360999739,17.852305209774105
Castlegar Zinio Park,8.34383921513271,9.283522118376386,7.244023719140421,5.055022346605751,4.306096569011211,4.080643952802581,4.763482491275478,5.982717466218774,6.1751364727397355,5.759556645365418,6.6001712451994115,7.179341340124517
Central Saanich Stellys Cross Road,6.6408581438646,6.356992443579753,3.939094947999991,3.865412445730826,3.712875536480683,4.944847605224961,5.239928622779811,5.687355681241186,5.857864707747094,5.821970379551832,5.728884106606603,8.056739568767897
Chilliwack Airport,10.079701184956187,9.194730813287514,8.158125677139731,7.147946570972911,6.779659173314031,6.702585579024054,7.175824931255739,9.115044663845797,8.971530758226042,8.167082833133241,7.822195576871822,8.622448490656442
Colwood City Hall,7.785516813621196,6.012306730506946,4.3750379329957605,3.078883038039391,3.215592431243018,2.3473828390753186,2.447631441810207,4.028106562746535,6.053840299351336,6.295335791143235,6.804949250072523,7.09734083997826
Coquitlam Douglas College,15.24877330716388,13.766402399828586,10.50236559139784,8.311075247125268,7.960656059713218,7.20971391972672,7.886252771618609,8.986858885500395,10.093192019950132,10.163136363636363,11.269444444444423,13.226042378673963
Courtenay Elementary School,7.183429123130328,6.811034892751014,4.8269939209467685,3.150441494603232,2.7567296294464243,2.379733738010931,2.5393160293447266,3.575484404015637,4.197716424910623,5.097344755071558,6.067124620021165,7.373462077362399
Crofton Escarpment Way,3.800224476811471,3.476913111792821,2.167115397181425,1.9058476615202864,2.178380136861863,2.37123411962014,3.6747521615901966,3.9488376873907325,4.516689269525041,4.683311742819544,4.004687593175524,3.6925572958563273
Crofton Substation,4.824038830116091,4.015020956311142,2.728078044032236,2.9549145684955067,3.2510665051989953,3.1682994538363354,3.80123992533493,3.758064587644869,3.818156707535796,3.6475772044748376,3.743297356546296,3.75923280607156
Duncan Cairnsmore,7.4773149786985655,6.78473111802104,4.593772080044596,3.368833235738684,3.0884371760992018,2.511364280699295,3.2703496360639255,4.083645845795353,4.788626298560254,5.257145010133252,6.240441845539975,7.023001038312809
Elk Falls Dogwood,5.410262335856192,5.324511662104549,4.3231486144522355,3.3282174975964915,3.6393340884911747,3.8167009942199117,3.557701114671154,4.659792978294059,5.703658317711789,5.029926530170761,5.114248947445252,4.880392222698361
Farmington Community Hall,,,,,,,,,,,,3.7949080325900484
Farmington MAML,,,,,,,,2.528443297619047,1.909202404347825,,,
Fort St John Key Learning Centre,10.091807351338431,10.47900992175408,8.643015876647754,4.0180474054133075,2.840077185868547,2.479887361782173,2.1815679707547133,2.9707554980587076,4.591528514769969,6.664071759224805,11.28884509499999,10.011195207757018
Fort St John North Camp B_Amb,8.430784170209794,9.4595148539039,7.177963657455547,4.05872137940762,2.699405965536723,3.030181357761193,2.459194051939057,3.2078215831024965,,,,
Fort St John North Camp C,,,,,,,,1.3820678225165566,3.6126254172466004,2.8191017098870064,4.652419715798323,3.5054839646956513
Groundbirch MAML,,,,,,0.40050232515337425,0.5162407518796993,,,,,
Hope Airport,7.4520346494762295,7.461027976577743,6.586429005468909,5.639631525076759,5.231177644710589,5.06760345209117,5.652279495990816,6.840748345881805,6.711258592083433,6.073665564478022,6.268534031413622,7.063478034832329
Kamloops Aberdeen,4.0104294110955,2.686327947906027,2.0252466399437385,1.661761926463478,1.942324895794389,1.3409611952277622,1.8445826700770833,2.7576119206460663,2.6288859634769897,2.7855714517593637,2.8419758020280064,4.243656119607848
Kamloops Brocklehurst,15.005233884188996,13.648629586558036,8.081466838811874,5.822013446627914,4.702617587934761,4.680120629304024,5.351197354519761,6.609774389592127,6.896665197503663,9.185502702636718,9.120938539130439,12.919500662650613
Kamloops Federal Building,17.71192126129664,15.708719051066474,10.703392072732425,8.534718029502747,8.071519505203627,6.182548879203516,6.778376334769223,8.98195774508208,10.49191931450435,11.499389429764854,13.029182863722507,15.664376302299491
Kamloops Fire Station #2,15.404006050105844,15.840512487055022,11.95111950392015,8.458101691122492,8.31029967691207,6.620388705318082,6.767372416674508,7.678375066022607,11.11639305718473,10.893024924427102,11.47884338254543,16.250996527114967
Kelly Lake MAML,,1.782148234848484,3.9124661119266086,1.4460906052631581,,,,,,,,
Kelowna College,10.068712775052646,11.207151694307909,9.153639971473355,5.56363933869132,4.1508509462426,3.4591272450862216,4.076088353106124,5.633930313286463,6.856465085931129,8.321083472172068,9.402117705367147,9.765207402726505
Keremeos Municipal Office,6.884247538677913,5.81849529780564,2.418846694796064,1.5936950146627564,1.2063469675599439,1.8231778425655987,1.6701394643459933,1.9318718241912805,2.402565955137483,3.063088657784015,4.001277062228658,5.949106526315788
Kitimat City Centre MAML,,,,,1.7646994888888878,1.7433957727272726,1.4669253658192087,1.5451736146272845,2.0504000731939165,2.343305108298173,3.2673783596872323,4.513355048859936
Kitimat Rail,2.533118249474423,2.482983478773586,1.86915152404795,1.3946708244868224,0.988891914501766,0.9202069287019237,1.3292640112834981,1.2439329412587419,1.725825345930235,1.45757331763893,2.4530253377001454,1.4601310818561353
Langdale Elementary,6.3553688652482245,5.407795852800432,4.684976859227716,3.913926239256969,3.8979302243733795,4.1282416067139645,4.852554527434912,6.323761990785654,5.232238861308846,4.704123003249034,5.390046207277395,5.701428787657833
Langford Lakewood Elementary School,8.410381314701384,8.166118174512974,5.793636222222216,4.658962138707327,4.228347448591546,3.5951813864805238,5.394420515890606,5.789252671348314,5.685209286821698,7.006938784,7.065280167883212,9.14081096914701
Langley Central,9.598413320274267,7.4367346938775505,5.714251875246757,5.319683257918533,5.043621236133122,4.463632627902198,4.2931318681318595,5.77331182300068,7.000262843488655,6.7492909423604655,7.149498327759216,7.4572661534872875
Maple Ridge Golden Ears School,12.580668491008604,9.780325412117335,7.207636435021609,6.028971209985919,5.958699472759238,5.635210979106929,6.132755869614793,7.919650253106307,8.36947468054899,7.847189451769615,8.652712627339495,10.885464456052697
