STATION_NAME,1,2,3,4,5,6,7,8,9,10,11,12
Bessborough 237 Road,0.30940252917696925,0.3209839833008953,0.28350116165223666,0.22832730484225974,0.2113854374911661,0.13548620084325397,0.18727448689285714,0.21892900605953225,0.17248399630397238,0.24744983234265733,0.22972412182933957,0.25567658028805423
Campbell River Tyee Spit,0.23253521126760562,0.15015479876160992,0.09859154929577464,0.09840810419681621,0.004213483146067416,0.022988505747126436,0.19046902996797202,0.17681689133887324,0.3684277897834356,,,
Elk Falls Dogwood,0.07887323943661972,0.18478260869565216,0.05742296918767507,0.08151382823871907,0.15126050420168066,0.08683068017366136,0.2637747670643082,0.3757448927805907,0.7580340926720648,,,
Kitimat Rail,0.25252903016121614,0.21944795770980394,0.2834053614348879,0.12271386430678466,0.053445850914205346,0.24687953555878084,0.9461379761235956,0.7659055977496484,0.616643862914863,0.3886063576437587,0.4131092936046512,0.034794285112359546
Kitimat Riverlodge,0.16387232544802866,0.09095046608140463,0.13785798959167334,0.0729483282674772,0.01764705882352941,0.11836115326251896,0.3370449985294118,0.24497951048951047,0.31844304525547446,0.06850269154929577,0.11169219512195121,0.0369460970464135
Kitimat Whitesail,0.11961373576950105,0.12415079092382496,0.14662236087484812,0.05102040816326531,0.027375201288244767,0.021834061135371178,0.24626385131195336,0.28167736849507735,0.38129566133720927,0.17966197808764942,0.08358100291120815,0.14854272855133613
Pine River Gas Plant,0.5738602907711314,0.488489276802259,0.45236630641413267,0.41641524954090126,0.4767013618879605,0.4533443209823397,0.5006496470971668,0.4697523828676814,0.5072187946684881,0.3736167230697967,0.43173614393864795,0.545788268712516
Pine River Hasler,0.664012060877658,0.5851338178066704,0.5252980289442821,0.5354392532596851,0.6746448514205875,0.672637877168593,0.7967044228067943,0.9636922632490497,0.9297075646763389,0.6069605953470548,0.6307720736595154,0.7625493939131036
Powell River Lawn Bowling Club,0.3189801699716714,0.20732087227414328,0.41683501683501684,0.3396501457725947,0.2776685393258427,0.4047826086956522,0.6113250008108108,,,,,
Quadra Island Lighthouse,0.23864598025387868,0.1791277258566978,0.11331444759206799,0.020260492040520984,0.0,0.09420289855072464,0.35306224089635857,0.3353892079207921,,,,
Taylor South Hill,0.2777423715241752,0.14659214898321393,0.17685913811267606,0.11912432184902913,0.13697498645127673,0.15621663789204776,0.18071129953062995,0.17256560301761079,0.19702057701599246,0.23714473099878186,0.31871627632682065,0.3023769210267211
