STATION_NAME,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Coquitlam Douglas College,9.398415103134834,5.556650017423626,6.211470075537478,5.016409824223453,7.591146504274506,6.971919637672744,6.282017050145265,4.514637044366771,6.87920849487401,4.565672550694046,5.298824755368857,16.0041
Courtenay Elementary School,,,3.72128481981982,2.60562713081947,2.982965548660119,2.837642901453452,2.7245436262209233,2.2829226859326486,2.562520828448069,2.320916518929092,1.935183579819955,0.224723
Cranbrook Muriel Baxter,,,,,,,,,,1.6499074050674565,1.289019729828763,0.11139
Crofton Escarpment Way,0.5320467000238266,1.1399750195179694,0.8636753586352571,0.6549388052784735,0.9043370059601931,1.2092486555932205,,,,,,
Crofton Substation,1.1992373689227835,2.3933992462682925,1.98226074178162,1.2126632660660785,1.3584870347034823,2.603251762790698,,,,,,
Duncan Cairnsmore,7.80212590804871,4.182913428915662,4.126205199747032,3.236883383977727,4.144668149190772,3.3973479836671454,3.435384566813084,3.113532851385468,3.200577171042759,4.479179349206349,,
Duncan College Street,,,,,,,,,,2.5993989667859885,2.9756093294690054,0.554111
Elk Falls Dogwood,1.9918908371151485,1.779025439268168,2.0473680367795923,1.8807086668363495,2.059944108648993,2.269885341689017,,,,,,
Farmington Community Hall,,,,,,,,,0.5801000823327616,1.0925119204954683,0.7954951920750658,0.217596
Farmington MAML,,1.6427189615384616,,,,,,,,,,
Fort St John Key Learning Centre,,,,,,,1.8890701556412404,2.926982009207301,2.8024243005700957,3.7126714526752536,1.7608967207756234,0.495555
Fort St John North Camp B_Amb,,,,,,,,,1.9891046608309728,,,
Fort St John North Camp C,,,,,,,,,1.5645919140115856,1.6956587932744407,1.4470927422695852,0.1712826
Groundbirch MAML,,0.06052054804270463,,,,,,,,,,
Hope Airport,3.1318522483940043,4.11166608452672,4.2411273984030515,2.586,3.237350387233044,2.636589698046181,3.1644542060710465,2.863548001911492,4.619000912787423,4.908523445221096,3.329348176934679,0.2846453
Kamloops Aberdeen,,,,,,,1.4211234725824802,0.9547490201167222,0.9703035879813998,2.420783681498829,,
Kamloops Brocklehurst,4.152786437123845,4.3851881065919525,3.237001580739535,,,,,,,,,
Kamloops Federal Building,,,,,19.302794130718954,8.496120421196643,7.63261975170759,6.235033245170063,7.297641088505062,7.398419640422137,6.791065452423698,0.551521
Kamloops Fire Station #2,,,9.306031173225067,8.663528537537829,7.156486469387755,,,,,,,
Kelly Lake MAML,,,0.5604578954545455,,,,,,,,,
Kelowna College,3.9700673306836247,4.862862060573498,2.55550990038678,2.763997051771081,2.0628083834196373,2.8822655131308066,2.8553005227085397,2.821875124543009,2.044975068023899,2.307532600469485,1.9644357106017192,
Kelowna KLO Road,,,,,,,,,,,2.403627628108962,1.275277
Keremeos Municipal Office,1.2503641749061731,,,,,,,,,,,
Kitimat City Centre MAML,,4.924675948151704,2.4776192299850557,,,,,,,,,
Kitimat Rail,1.3453016418878347,1.4082707947316102,,,,,,,,,,
Kitimat Whitesail,,,,,,,,,,,0.787886835856972,1.233844
Langdale Elementary,2.2004890304848774,1.779712665362827,2.1583249380528864,1.8669057930703972,2.2509235899164177,2.2024615138028683,2.1897920490088367,1.9571928965198568,1.79797015883505,1.5049389997152673,1.5466428605819993,0.864166
Langford Lakewood Elementary School,4.053790646649328,2.9457151694402066,,,,,,,,,,
Langley Central,5.239625377643505,1.8795803540030478,2.7120898301140333,1.5105361305361305,3.4003053076561764,3.053750151460075,2.735671263432836,1.6748436375583569,3.3268806338649592,1.96204988542247,2.013884944794696,0.0007409
Maple Ridge Golden Ears School,7.218653511317469,3.8104028793683966,4.478288633461047,3.293315476883661,5.7518953174510035,5.000116063138347,5.284224558806388,3.525142725397754,5.072239172383822,3.9740423489957535,4.837088249203439,0.7563297
Mission School Works Yard,,,,,,3.1594274146905725,3.6578251974859026,2.055901604199536,2.680627172529412,2.6349315595142166,3.2724971284584528,0.0797222
Moricetown MAML,5.481212018783542,,,,,,,,,,,
Nanaimo Labieux Road,4.068281692629205,3.506699080204537,2.917078362822967,2.692349237822689,2.9835756809416023,3.0550219477629406,2.3984981590335552,1.9848704126358532,2.2308905612406433,2.324925304795337,1.9602282966847497,0.376248
New Westminster Sapperton Park,,,,,,,20.068015427769986,11.591780034159333,16.009867985555687,13.81444181443132,14.46058078720303,4.0
North Delta,10.89718931475029,6.531187712510259,7.284994777764884,6.3195969423210565,9.368309448910637,8.637614892379291,8.369460773214286,5.667697925911686,7.519600934137161,5.791530501220073,6.041934124607512,0.0918116
North Vancouver Mahon Park,9.835710005991611,7.01940716536352,6.358353679804673,5.814513108614232,8.437046964223285,8.339597552365262,7.929673476510068,5.57383286935878,6.905212580860966,5.558265463675115,6.322927757251382,4.676511
North Vancouver Second Narrows,14.262249183387775,11.405005262542392,11.72989214175655,10.593528864059591,12.319697498545667,12.572762876809875,11.627021650859025,10.029816358400279,10.922315766963756,9.734514728317059,16.11343831386264,2.15059
Osoyoos Canada Customs,0.7402502862745098,0.998724517501186,0.9931792618191411,1.2563350317692308,,,,,,,,
Pitt Meadows Meadowlands School,10.473510478016712,6.231075949367089,6.711397015626836,6.05037522334723,8.588767348859092,8.18188718906925,8.843962093169855,5.926756616589698,8.855494055861342,7.032531171767962,7.855471636762168,0.0772708
Port Alberni Firehall MAML,,,,,,2.0205905294125275,5.669992822535211,,,,,
Port Moody Rocky Point Park,13.069565217391304,8.12791242243297,8.773610462400747,7.218179680150517,10.537699136568163,10.6805147490892,9.717815954976247,8.122284983024334,9.021226511649807,6.874478478924954,7.7972017525843205,12.03428
Powell River Cranberry Lake,0.860656600125717,0.9998654643839145,0.724769060035876,0.849185887870798,0.8368545004133968,0.8468185199500299,0.736433858574886,0.757965383768663,1.0003019014279648,0.3578310460620384,,
Powell River Wildwood,,,,,,,,,,1.3286750493574748,1.5109588915094514,
Prince George 18th Avenue MAML,,,,,,,,,8.1660227357739,1.360757,,
Prince George Hwy 16/97 MAML,14.191755415436804,,,,,,,,,,,
Prince George Plaza 400,9.522478142821903,8.322778078973812,8.587811816089998,9.696214299071851,9.313494404909047,7.206325416201069,7.347952270644769,6.61234498751003,5.049364853035347,7.757226754707375,8.213035486751014,0.549722
Prince Rupert Fairview,,,,,,,,,2.8300748528174937,,3.44237534103358,1.87974
Prince Rupert Pineridge Elementary,,,,,,,,0.4905307262569832,0.5535555319600765,,,
Prince Rupert Westview MAML,,,,,4.43027975259049,,,,,,,
Quadra Island Cape Mudge Village,1.1221841605071163,1.1369304831359885,,,,,,,,,,
Quesnel Senior Secondary,8.83954559110778,8.223200790322622,6.034082384836837,7.205688706645338,5.797081950215408,5.530739954443899,4.69824153714437,4.943666772238986,4.174286157358808,5.149820184932411,3.9932707677889203,4.645864
Richmond South,14.657222935886956,12.518853414122583,14.031375741365276,10.888354963170817,14.75506120527307,13.226054938632378,13.965287874648553,9.952157378480278,12.202708863562515,11.252223235085292,12.83770971804313,0.4601761
Rolla 213 Road,,,,,,,0.9115343514376997,0.8579594894274761,0.5010489880305826,,,
Rolla MAML,,1.0028014063829787,,,,,,,,,,
Smithers Muheim Memorial,,,,,,,,,,,5.800959368056123,13.77725
Smithers St Josephs,5.34572275066454,5.742787538627475,6.345120198616728,7.981911364412071,6.680633574306922,4.141706947906672,5.756084913894096,4.378879728542124,5.217081213672202,4.768474322648251,,
Squamish Elementary,,,,,,,5.700210736363637,3.8994727850756616,3.4970480227057603,3.6915164420225763,3.6381438310832754,0.244622
