EMS_ID,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001
0310162,,,3.3781443298969074,4.912447552447553,4.885273492286115,7.494241573033707,8.701889338731444,8.152114597544339,5.482566248256624,4.452407152682256,3.1128671328671325,5.7263795423956925,3.8200814111261874,3.482861400894188,3.4531799729364008,4.054149085794656,4.2260107816711585,4.477777777777778,7.020917678812416,11.470682730923693,4.086781609195403,5.646185286103543,3.6750352609308883,2.715290933694181,4.029098360655738,3.422585669781932,2.552957746478873,3.212239221140473,4.364594594594595,4.619777158774373,4.71763907734057,6.40752688172043,6.388284518828451,5.19878869448183,4.206582633053221,4.582795698924731,3.213858695652174,3.6833815028901737,2.8386331938633194,4.235335195530726,4.5615902964959565,3.9583098591549297,7.394736842105263,6.8299052774018945,7.864444444444444,4.168070652173912,3.7735376044568247,2.3170068027210884,7.371467025572005,5.350819672131148,4.97136431784108,4.540294117647059,5.943283582089552,5.138687150837989,7.052140672782875,5.789280868385346,6.157719054242002,7.877883310719132,7.574474053295933,7.114125874125874,7.522745625841184,5.824404761904762,5.079491833030853,5.059726962457338,5.399586776859504,5.658888888888889,7.803783783783784,9.500278164116828,7.146534653465347,5.305510752688172,7.110972222222221,6.119198895027624,6.413950689459459,5.3405507270833334,5.595030912803234,4.9314342388489205,6.949826618513324,6.578838230125523,11.21636483018868,6.548799118768327,4.513929462444113,6.571930983471074,6.3541001882845185,3.978925908630137,5.227512580862534,3.8402879105187315,3.164437270524899,6.0973854386871515,5.132098134952766,4.959575657381615,5.25643910460251,6.529192824343015,4.634428785216179,3.5210755144217685,3.5289017476256985,6.792264836170213,6.090972065902965,5.260828826146789,3.579106919541779,3.8211023906162462,5.54473995,5.9075231533519545,6.756978364453666,20.66207765940171,9.645033814830509,5.620367845222073,5.311720677361111,7.197749583400809,3.7441288561238224,3.9345980509687037,4.184077761641992,3.8110720225071226,5.498306344743935,3.695459537660485,5.814186750422535,23.003913049125167,5.326412088684583,7.324644184594595,5.675600014385474,4.064098393279569,4.717269775438596,4.56444430880597,5.001527939645777,3.77551500292887,5.989121550471062,4.869261638440111,5.138322633333333,6.264922953061224,3.5276042811697574,4.727331841327913,6.109747892906815,3.9776383018893386,11.79089
0310172,,,,,,,,,,4.213675213675214,3.2777777777777777,5.743801652892562,2.948905109489051,4.019908116385912,3.367231638418079,3.735419630156472,4.591352859135286,4.187134502923977,7.146376812173914,11.127572016460906,4.667621776504298,7.836956521739131,6.756302521008403,6.0314637482900135,6.289835164835165,4.105867730038023,3.4530285376271186,4.39167908962597,4.619194586583463,5.454657489539748,5.7347346323836,6.483379281161473,6.8486777433903585,6.643785165402124,5.338077023842917,5.470040205962059,3.8225833934871103,3.4146297321571777,2.845053552917232,3.6482514549895324,4.68785565170068,3.8180680646521434,8.022060204192021,7.649880812372535,8.423041262282691,6.2707507132812506,5.620662060702876,3.4985968981623277,2.9865467783820527,3.164583062986003,3.224872981919332,2.8268738393501804,5.5291918224561405,6.152616279069767,8.314447592067989,5.919791227973568,7.323178725490196,7.2658251948404615,5.073393570724842,4.806437857919782,4.387782318953324,3.370367119631902,3.2341968371777474,3.375663883687943,4.50961492182189,3.3309099601809957,6.457171932188065,8.227981772203389,5.348250039393939,3.8788015374149665,5.842049475421349,4.627621761970854,4.684632070668693,4.49150136754717,4.867502860433604,5.286056018245614,6.8441752808268,5.830906188679244,14.4738722136,5.999932357481381,4.404842032740214,7.223239019073569,5.729627338596492,4.141173760530421,4.279425113464447,7.0078740157480315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0310177,5.092016238159675,3.713690476190476,2.4386871508379886,4.313490959666203,4.06774628879892,7.637430167597765,7.745975443383356,7.843800539083558,5.429337094499295,3.8707988980716252,2.2367832167832167,4.221951219512196,2.7267567567567568,2.475336322869955,2.658648648648649,3.2823776223776227,3.799865047233468,4.2874301675977655,6.614381720430108,8.26576819407008,2.972447552447553,4.506048387096774,2.9306497175141244,2.153260869565217,2.269189189189189,2.464381520119225,2.160192837465565,3.022777777777778,3.9573924731182797,4.126815642458101,3.9915208613728126,5.183870967741936,4.59164265129683,4.652032520325203,2.7670391061452513,3.716689280868385,2.4384196185286102,2.2594516594516594,2.0334269662921347,3.871368715083799,4.489024390243903,3.373033707865168,6.700806451612903,5.3766106442577035,,,,,,,,,,,7.383160621761658,4.926805555555556,5.384158415841584,6.857004160887656,5.792211404728791,5.256698240866035,6.207192254495159,5.491654247391953,4.9722745625841185,4.854131054131054,6.459159663865546,6.301388888888889,7.358602150537634,9.978331090174965,6.979202279202279,5.126495726495727,6.727731092436975,5.9763122476446835,5.242769291814461,5.032851902980626,5.872381478522572,5.417512111111111,8.132014056451613,6.9582597986111105,11.81695863136176,7.822078176204819,4.577047339406779,7.356242457765667,6.231436636111111,4.187378127572017,4.3383782006033185,4.214956338129497,3.6843674076716013,6.632812518156425,5.585163072678331,5.183760430985915,5.198868467567568,5.163030400674764,4.145112397308782,2.594803461632653,2.2617142430183357,4.593683494109397,4.200472004258241,4.654762540840841,2.705095222770919,3.345420657461646,4.898223850404313,4.866236243810849,5.628097904312669,21.205920575521557,9.103546741364903,4.829845312634409,4.597941171905425,6.262592935249622,3.5765172314946616,3.8223860771641793,4.281661505114401,4.244715285257302,5.699710919137467,4.324915893178519,6.538031480161943,22.759486755585463,4.666879991759777,6.1744725506072875,4.503150635244755,3.2847159348178137,4.2448827985935305,4.4365557802690585,4.695686037092392,3.6165048845938377,5.557046513844086,4.18836475626741,3.752353155345061,5.691923969811321,3.7679288555555557,4.942272153773585,5.868498136363637,3.130194281994047,
0310179,5.7208163265306125,4.5657698056801195,3.438206896551724,5.236161335187761,4.860474860335195,8.157799442896936,9.555795148247977,9.156140350877193,5.385352112676056,4.525920873124147,3.1914463452566095,4.709176788124156,3.7571428571428576,3.52276295133438,3.188179347826087,4.286853146853146,4.415201192250373,2.9971428571428573,,,,5.122462562396007,3.3529329608938543,2.2740689655172415,3.2613821138211385,3.2055141579731745,3.3299319727891157,4.085138888888889,4.875403225806452,4.9610878661087865,5.355047106325707,6.568108108108108,5.802727272727273,5.38544474393531,4.1256624825662485,3.897304582210243,3.627777777777778,4.510738255033557,2.7169230769230768,4.945084269662922,5.2572580645161295,4.600836820083682,7.572812920592194,5.737978142076503,7.967697594501718,4.9535666218035,3.159046283309958,2.636941813261164,7.0,5.39952,5.497975708502024,4.657402234636871,5.284366576819407,4.094027777777778,6.689890710382514,5.708005427408413,7.775279329608939,9.290933694181327,7.430865921787709,6.146370967741935,6.974788732394367,6.17827380952381,4.940189445196212,5.2531944444444445,6.3098337950138506,6.021511627906977,7.939381720430107,10.897446236559139,7.611715481171549,5.772869318181818,6.646592489568845,6.093885869565218,6.050418416666666,5.25758953003003,5.726680162758621,5.430630479833101,8.073363109756098,7.0497638609467455,9.954082031724138,7.281123956140351,4.941026954102921,6.6992359180107535,4.5670469797687865,3.6314941573187416,4.585615524899057,4.238332706896552,4.183158622462788,7.159674000000001,5.920075104979811,5.302561023611111,5.646634793010753,6.916370640559441,5.580821864673157,4.320314909495549,5.328319938902743,5.4889065436619715,5.962411366941015,6.970802093695271,4.61671482782258,4.635141995833333,5.825048736545455,5.587777684593838,6.183428373297002,22.19468938744884,10.381850043055556,6.035110826244953,5.57626390681502,7.57046601814346,5.43440030596591,4.878254392101341,5.599006788918919,5.323728367409471,6.749383318072288,4.777738583457526,7.604772543741587,23.69530685907859,6.453537074047955,7.631826241105122,6.318347214548022,4.667307819001387,5.667847901756757,6.397296622916667,6.6083753131972784,5.423491215555556,10.631129522884882,8.341723615277779,8.465745849315068,9.341096551490516,5.266614115299027,6.793198307531381,6.17696249748954,3.65622080044843,2.8528
0450307,6.7534246575342465,11.428143712574851,5.012145748987854,6.001408450704226,4.6193724420191,6.808238636363637,8.722954731104652,7.627394098461538,6.712467366855524,5.5165361121621626,4.987867624301676,9.707648309759547,7.766760122535211,9.5355953632287,5.072262406849315,4.497254152777778,4.66164918724559,6.462410811697574,6.417209167315176,27.836012705759888,6.44575509972106,7.879836419594595,10.525226455365194,9.928921197164078,5.9759077099506,6.00899218025751,8.012065810040705,4.665778973352034,5.832737787755102,4.31552381438849,2.8774921031636866,4.404057916323731,4.573706097810219,5.884212141700405,4.3378400225903615,5.603168835249042,5.403674230094467,12.1696421057971,5.708353702445652,6.063483244072524,4.796519100280506,3.286839789827255,8.168965186889817,6.647348983310153,7.811125399433427,5.538932501381216,8.701238447075209,5.62486776344086,8.553851195985832,4.968409630126771,9.416868786146603,5.482852989561587,6.673838460544217,5.423676283560661,6.399366905608756,8.643094032899246,7.981256248908297,12.064385054458814,8.328749734822052,5.418856960837273,6.538862371794872,13.192963397897898,4.635537561949898,5.837916763231197,5.504214310912834,4.550700703433162,12.143967691256831,18.060754659059473,9.079297318149466,6.347819745644599,10.788351312674095,7.020110843962009,5.909999077961019,8.69663785038168,7.15935666718507,3.998812978813559,7.974492381725889,7.130826147540984,6.1471037540322575,6.297204263908703,6.811324766666667,10.468982923283983,13.746261665738162,9.565288948924731,12.912306286290322,9.835887989942528,10.183819669354838,8.250003472222222,7.219096973087819,5.729255120833333,5.335338885752688,6.285016878869448,6.238052888734353,8.911800213709677,8.908122304034583,11.277930426648723,10.472795912516824,7.359189218749999,6.500429503477051,5.417722175732218,7.476631959568733,7.420188314165498,14.954838904569892,39.305956812030075,,,,,8.952925817679558,10.925747254464286,8.82994548582996,8.772503847222222,8.903401644204852,8.318894058333333,11.499748275675675,83.24421847540984,11.8640001125,12.641792768817204,11.891242559109875,7.840284169354839,11.053905063172044,12.923824537202382,15.009692681451613,7.591777349295774,9.90009252097429,6.155377347826087,8.57343589761092,,,,,,
0500886,3.281081081081081,5.862068965517241,3.405698778833107,4.463040446304045,5.412307692307692,5.622002820874471,9.3701976458616,15.5829473259362,3.8380279970930236,3.340099773279352,4.389106940027895,4.375583835357625,6.7314015020188425,5.670033843517139,4.226960088195387,3.0089921573816154,2.2246748646820027,2.183947681118881,4.594179952638701,7.641198355281206,2.5804744089635854,5.580056916216217,7.013752443671765,4.032325948648649,3.639137569105691,4.242082864179104,3.717212537112011,2.9464540111576007,3.127054009433962,2.5772852201963534,2.8351422455902306,3.837005400815218,5.205590934449093,4.054031125336928,6.347817571229051,5.221613222371968,3.3173086059379218,5.101245203170029,2.939577019047619,3.8327080855457227,3.255897565629229,2.1971592591036417,6.413153725947523,4.870630371546961,5.558554012517385,4.073304365508365,7.475204671537926,4.6908541466039,4.959596678302533,5.3835142710566615,6.135396596832253,3.182354195093458,3.021919737556561,1.8361347548948512,4.2473544233807266,5.712935123066104,5.131512349650349,7.65028150303439,11.271892469644103,6.003370985858585,5.6395500195286195,5.249113366144668,5.351939055929919,4.345799218543046,2.789238911860718,3.2285901255572065,6.058985660601916,7.676894781650071,4.175310625915081,5.909603414965987,8.80472602124646,7.516614044254105,5.034373644683714,7.33099665390625,7.978829451351351,4.446037061281337,5.939212400000001,5.192183895688457,7.720639354054054,29.311074438172042,4.777510924581006,7.478552694892473,9.005811995833334,6.627129755047107,8.38248857795699,8.022914935107913,6.213452840324763,5.727380038942977,4.088000931451613,3.740357315277778,3.7763807661290323,5.20630057027027,2.9875369323671497,6.406246816438356,9.002315133518776,6.530038904441454,7.792850025537635,7.122385363095238,6.393252630156472,3.8046891874999997,4.451500225806452,4.0229062617960425,15.355011847736627,31.66959995698925,15.80784970338983,7.225643751344085,8.953923477203647,6.680231362903227,5.795896541554959,6.070671570149254,7.635084869623656,4.742286959610028,5.6165738721399725,3.6029813511235953,9.321418897435898,60.61426536363636,5.939352906685237,9.718448029569892,9.92570438122333,6.078091425876011,7.543833125168237,7.298394830357143,7.611644810483871,4.9115679499304585,5.432116601147776,3.6244331135531134,,,,,,,
0550502,7.421981004070556,7.317436661698957,3.2711171662125342,3.9816901408450702,2.9784656796769853,4.412676056338028,5.730775389443652,11.785306183856502,10.44714772222222,4.339774194482759,4.5708935757997216,8.051240401351352,6.432285678812416,5.298303942652329,3.8075065841209828,3.1169845245441796,2.6103458751696067,3.124660830645161,10.880634096336498,50.045941914446004,2.7704761241283125,4.422925677551021,5.732563983263599,7.0988677806539515,7.710645027027026,5.298553433130699,5.2089495283286125,3.9030334825174826,3.716375342818428,3.4778892945301543,2.2543316639676116,3.1550105842391303,2.8222725217391305,3.9484220094339624,6.011606433380083,6.6737513238866395,4.968578555555556,5.200525310791367,3.3102190366847823,3.2713065307262568,3.166827470668486,1.9515008467966573,6.680462507002801,4.856408994528044,5.879509207865168,6.56937891307815,10.897298078756476,6.700599758807588,8.789523570460704,5.1616212,5.030763244952894,2.9539353407821225,2.932335728129206,2.584370350631136,3.8308302507556675,4.363064997767253,4.461844976339597,6.388479088375255,11.065411797760673,9.091493041750843,9.500923494824017,7.8556971053423625,6.071221739744452,4.037208294898672,3.6449082379661015,3.7186620886347392,14.234962623188405,13.579306031399316,6.190813873337999,4.280313957403651,10.280843362308762,8.103495624999999,7.351337906849315,8.010679431547619,7.203921753227031,2.996244827044025,4.16046875945946,3.378914766342142,5.488139305670816,3.938790931359354,3.5850634972222224,7.314846799731183,12.881326221870047,10.022186412634408,8.591015704301075,7.37611982183908,5.125277814516129,4.974021551532034,4.670160990553306,3.433750019444444,3.2287796357526886,4.372855358870968,4.477067328690808,6.3273186621803506,7.2949738899721455,9.988041528225805,11.014227102150537,10.234350541666666,6.401963322580646,5.519949431154381,4.401916461641992,5.280985913528591,89.50318731090175,52.68774911290322,18.229770973611114,6.454227597530864,10.353013409470751,10.351590733870967,10.281391832884097,9.173047034328357,7.680613576662144,6.101714885057471,1.6821105454545453,4.766888871830986,8.04928314789688,88.33339097774687,8.652941,9.92514329957204,11.499052134078212,7.455786262096773,10.35193982795699,10.570899602985074,10.273067332876712,4.955848490140845,6.5539361630276565,3.786569480631277,4.044471677419355,5.496740271505376,4.017847379166667,6.699224680107527,9.625340424791085,8.640845041666667,5.885902
0605008,,,,,,,,,,,,,,,,,2.935483870967742,4.720430107526882,9.533236994219653,22.47945205479452,5.194827586206896,7.907983761840325,11.385793871866296,9.341534008683068,10.940860215053764,9.706948640483384,7.814661134163209,6.397711015736767,7.201398601398601,6.502881844380403,6.136111111111111,5.633823529411765,4.743362831858407,8.114893617021277,9.344444444444445,9.648721399730821,6.408355795148248,8.511560693641618,5.513513513513513,5.624649859943977,6.743589743589744,6.480905233380481,10.805668016194332,8.813513513513513,10.11961057023644,7.934523809523809,9.457928802588997,9.432065217391305,14.116935483870968,9.842814371257486,7.8590785907859075,6.373408769448373,5.949728260869565,5.61756373937677,7.269662921348314,6.956164383561644,7.6407355021216405,8.368243243243244,14.336134453781513,11.990540540540541,11.066848567530696,8.407185628742514,7.7875507442489855,4.963737796373779,6.5152777777777775,5.4872521246458925,12.425174825174825,13.12037037037037,7.146067415730337,7.779591836734694,14.590062111801242,10.29245283018868,9.823450134770889,7.520361990950226,7.712871287128713,5.888866675706215,6.614571783383234,6.037399388728324,8.709239130434783,13.219086021505376,6.762640449438202,8.93070652173913,12.611961057023644,7.9062068965517245,8.548760330578512,8.589895988112927,5.698630136986301,8.447405329593268,8.043360433604336,5.398581560283688,5.37212449255751,5.921621621621622,8.776536312849162,8.985074626865671,9.768583450210379,10.876344086021506,10.884823848238483,9.488721804511279,5.11448275862069,5.726224783861672,6.32088520055325,4.87015579329609,28.555614190860215,67.84681078600269,20.38433451882845,6.083262501488095,8.382001386111112,7.303002900537634,7.122716071428572,9.04586699402985,7.748119173184358,5.499101342141864,6.779365272459499,5.402477288702928,8.31360298384926,61.071878300813005,7.741128177126917,9.866374903225806,12.017100405555556,6.660554208108108,7.4402292668463605,8.897618229166667,10.489575169354838,5.5262132946175635,7.589444850828729,5.024326541786743,5.4703595769764215,6.999537461641992,5.710252043055555,6.884618228802153,11.053505156338028,7.636610131034483,0.16211
E206271,,,,,,,,,,,,,,,,,,,,,3.722190201729106,5.589247311827957,3.6872159090909093,2.3642465753424657,3.2497282608695657,3.2387387387387387,2.4025920873124145,3.4362745098039214,4.159408602150537,4.098039215686274,4.113728129205922,5.505248990578735,5.580932203389831,5.767115902964959,3.7391180654338547,4.903387533875338,3.0517006802721087,3.095369030390738,2.7267029972752046,4.082033426183844,4.481732070365359,3.266620305980528,6.012162162162162,5.84383775351014,6.9231197771587745,4.827595628415301,3.968951048951049,2.477410468319559,6.474831763122476,4.775892857142857,4.060899182561307,3.905,4.662780898876405,3.8980555555555556,5.606240713224368,4.689112903225806,5.754061624649859,8.668960863697706,8.111838440111422,6.656767955801105,7.592469352014011,4.945089285714285,5.774260869565217,5.606430868167203,5.697993827160494,5.299827882960413,5.714479025710419,7.413172043010753,5.501947148817803,4.306500691562932,7.305718270571827,5.243994601889339,6.850168137393768,5.797171533333334,6.604665418132611,5.725441208695653,6.774433350404313,5.343891143472023,8.505981135752688,5.530188784789644,4.144248234463277,7.345861125340599,8.478931349788434,4.072150395693136,5.438355337381917,4.291092205755396,3.868092079545455,6.706028248956884,4.742870813765182,3.6404324766763847,3.6670284166666667,4.709916643550624,3.8227511854951186,3.6824104774018944,3.010890857043236,5.1386717746971735,5.501386399104478,4.96767815052161,3.8402591248655913,4.162912306946454,6.0442738553719,4.723208702679831,5.89357734,5.350118897352343,7.779340546657381,7.059036606469002,5.63620771103352,8.230383372043011,5.107418960110041,4.06092321119403,4.547143952893674,4.731692938561151,5.593649441374663,3.4426347556671444,5.542910898250336,22.51967254719888,5.2878988715877435,8.523241539780521,6.958706985515319,4.8082124272980495,6.823615497461213,5.765239270149253,7.0209878079561046,4.883183469444444,6.644901167206478,4.626160574408901,4.083726314799447,5.672273720360111,3.511406348885794,6.513757447210884,8.277340023365786,5.249784408310626,1.794393
E206589,,,,,,,,,,,,10.220416338335607,7.351214829071333,7.939428157657657,4.346670067658999,4.134708151388889,4.033347831444759,2.9136599274537693,4.848293427659575,8.782391758644067,4.416930804363124,6.263308584511784,10.920622206171108,14.327548178812416,12.376218971305596,11.666911392186325,8.084481414864866,7.160122910292073,5.371756510907812,3.387558938065414,2.492321500339905,3.2546083080260306,3.538046251572327,8.219437485849056,8.07843273991655,10.98639302425107,7.957248860418072,11.20372993073593,7.880074446140797,6.3497213300835655,3.623695467118644,2.927831651048951,5.346002173766058,5.089482464137931,4.206888063649222,9.853744147308783,11.818891914163089,15.188269339034205,21.97169666935484,15.719975866071428,14.247426312154696,4.91829939246779,3.8936738608949417,3.0238633338008416,3.147471128291695,3.861930420920502,5.158130610352265,9.642066624915826,11.24403939009072,11.580079995244565,10.987664875354108,11.65412411593119,5.771196269073569,4.295613129526463,3.7588430310391363,2.6271477764589513,3.3204297983870967,4.540926165123457,4.952495270710059,8.028134821705427,14.473356992784993,12.63252935752688,10.38531218548387,14.4580149375,9.401758194070082,5.14108049512987,6.0079751229050276,4.398845251046025,3.8443564260869567,3.888026693877551,3.956398230769231,9.22378582392473,11.750601845833332,14.970653517473119,12.005378348178137,9.630062827586206,7.670499477088949,4.599801129166666,4.390231720430108,3.0634867833333335,3.434853125,3.865428801886792,4.848943809457579,12.232963367071525,10.2200087375,11.469622784946237,15.963088991902834,12.243908296130954,6.990796368775236,5.504990700973575,3.4604981253369274,2.8731711941340783,2.6379679191374663,8.008972469529086,5.351405779661016,8.073397559139785,12.951396294853964,16.174690002702704,10.102668748595505,16.539412168168166,9.696816514986375,6.314997396935934,4.125361166890983,2.6160913149717513,6.3524240890410955,11.482059103773585,7.971885937413074,10.928179836021505,13.1482320625,9.530003303797468,,,,,,,,,,,,,
