STATION_NAME,1,2,3,4,5,6,7,8,9,10,11,12
Blueberry River First Nation School,0.4350727035014006,0.27150038562401263,0.1986049427556818,0.1835709072463768,0.11429183867791842,0.3446202447272727,0.259731920223152,0.21402232536997884,0.17896915288753798,0.15740915086419754,0.3188747058731402,0.5059466111888111
Castlegar Hospital,0.49947495932740826,0.5595391897498742,0.6283979311733118,0.8196512590868429,0.694007929054079,0.7059252996018297,0.7850088581015187,0.963996644908684,0.9290972093625238,0.6098635267224395,0.48778423522947145,0.5316236632890271
Crofton Elementary,-0.030332,,,0.2287246792763158,0.3447147954674221,0.2972312331334333,0.3648110755994358,0.371735978028169,0.2846849631892697,0.3187803507713885,0.5150189802612483,0.2557432463932108
Crofton Escarpment Way,0.5395119136029495,0.49111674188053234,0.3578158569931913,0.6068324729891049,0.6292879090509143,0.7108443347737025,0.634563784048156,0.7100329123249158,0.813423738601053,0.7591226484821049,0.5888410549790271,0.498681243088128
Crofton Georgia Hts,0.7913290633757962,0.6165075826042026,0.5589264124457308,0.4223570422137405,0.6891206545849803,0.6030931874015748,0.7683090841083704,1.0136920296979333,0.8648663777589709,0.7480076439381153,0.4265253723684211,0.5768725222444222
Crofton Substation,1.524003248169023,1.5728340973424324,0.9905846807090177,1.0253257737325463,1.5750910517582912,1.1924663628545942,1.386410764746223,1.3806877316221928,1.2679069718631626,1.214471341945637,1.088458658918957,1.2530698510467988
Doig River Cultural Centre,0.122541447751606,0.09667826954828661,0.07405346915422886,0.057811273979591835,0.0369302452463567,0.07459523531114327,0.10244740518292683,0.07379709016806722,0.07795452679217958,0.09858559044862518,0.11433198903508772,0.29170830655957164
Duncan Deykin Avenue,0.4345682757787431,0.33283905148688026,0.30306024533724163,0.34632323650590274,0.39415664255846666,0.43198782000792596,0.5278718541370397,0.5626099010947512,0.5486626474215516,0.5186452171203163,0.40019043033930146,0.3763743756083719
Farmington Community Hall,0.18872921260964912,0.2145520133167393,0.2386117628553959,0.22661457719072167,0.16169949379982285,0.1667596138011696,0.14287650780192376,0.2452822871326165,0.15933648251567686,0.19272828860103627,0.22098069497598818,0.2549917321667681
Farmington MAML,,,,,,,,0.6269983349282297,0.5768996999999999,,,
Gibsons Municipal Hall,0.34808819184247536,0.3073304262295082,0.29642539619181946,0.3331467600322754,0.352652252178122,0.4551566931704885,0.7018371758555133,0.5558774419753086,0.2896807207418253,0.3675676179828734,0.39762077155382364,0.4901165333333334
Groundbirch MAML,,,,,,0.5365102988095238,0.7518075460431656,,,,,
Harmac Cedar Woobank,0.4895682640080124,0.424270270308706,0.5160229081317239,0.5373646764810435,0.7588224667919243,0.7937904007984121,1.1837984515969426,1.1771076682826829,0.9421698163160911,0.6491591543403656,0.6279030563124951,0.5647719919082643
Harmac Nanaimo Duke Point,0.81405019110861,0.9426564433436532,1.182412165990203,0.6035065803183792,0.629385263373494,0.612367603250849,0.7748409520361991,0.7220840219934487,1.0219924901028907,1.211457696427214,1.0718217680225535,0.7258845901892081
Harmac Nanaimo Dukepoint,0.7404057549967553,0.6680907155770783,0.8709581346168087,0.5566885213793104,0.5606975045532646,0.5434872751341682,0.6549047210759681,0.6126759371910113,0.828195619536521,1.072559437919132,0.9304994530441599,0.7395164346352819
Harmac Treatment Pond,0.8902081823971733,0.6188019879544044,0.5996335738766891,0.8461461142732769,1.6208092144377195,2.2051136605498027,5.6685395270617285,3.928843132482356,4.243876967112263,1.3835325637167473,2.9452238857712456,1.896002827075294
Kamloops Aberdeen,0.4771078893557423,0.32466367418546366,,,,,,,,0.1565270849858357,0.27124567670043415,0.4140027002801121
Kamloops Brocklehurst,0.36711431679636963,0.2874802820533195,0.3557040611885673,0.49962606980969765,0.49779283308560884,0.4205004769824304,0.8263216567387324,1.0501217869057666,0.8106493539051787,0.6463891284498886,0.7337063197861012,0.620289391173913
Kamloops Federal Building,0.4252138724345236,0.39477947049716305,0.4716090391876042,0.42577217393618744,0.5153387601359293,0.4129370983212829,0.445872419514098,0.5591721117220729,0.4497602430017578,0.38032280164366855,0.4051269621129345,0.5193057803559854
Kamloops Fire Station #2,0.6771413710656315,0.45200508344155843,0.5534231609252669,0.6236608800146414,0.5123482444366197,0.4094812652584493,0.4148690842884432,0.4691971811490978,0.38644222865731465,0.5240030034617259,0.5002671461818182,0.4830250965248227
Kelly Lake MAML,,0.3489876911392405,0.38590270695970696,0.3450355315789474,,,,,,,,
Kitimat City Centre MAML,,,,,0.45990984074074076,0.36180101801801806,,,0.7349952285714285,0.5766735541490858,0.6696077934027778,0.42052117263843647
Langdale Elementary,0.6566739315542708,0.5607609224267892,0.5645568304459029,0.48458255909190595,0.457416521924691,0.4658274304231552,0.6016721110920277,0.5606043093109799,0.5590977173163736,0.788311404746232,0.5889534996272927,0.7259669984456641
Powell River Townsite Helipad,0.5842240497852709,0.8166373000906575,0.980173656067836,1.18056048021388,1.5359530867638045,1.9298129973440912,1.4448412921263991,1.4423456714246745,1.2408475285578726,1.1119349963832066,0.7792422884984949,0.650436880420275
Prince George 18th Avenue MAML,0.796665,,,,,,,,,,0.9838356428571429,1.9203009241573032
Prince George Denicola Ranch,0.6858748412215145,1.2260014314223413,0.6016705883876405,0.4968959631322674,0.4746642466020495,0.3621209155009455,0.8095307248475052,2.048840121270521,2.4702520071224465,1.4509957614031954,0.6353786270672951,0.702542604940183
Prince George Exploration Place,4.58833738983151,3.446032695469152,1.817108039486039,1.1498369540425533,0.9905709909246158,0.9475396211071789,0.883397275739645,1.536119836095992,1.2652667456053426,1.8752373194155845,2.2452409035691523,2.7843053939446367
