STATION_NAME,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kitimat Whitesail,,,,,,,,,,,1.4731516386032049,1.294986
Langdale Elementary,5.08591213505246,4.542712757689871,5.053041654598826,4.559428674787102,4.9909805993311585,4.045224110812432,5.508730633758706,5.35123690806409,5.546951264063985,4.338065751209577,4.138209566687035,2.0825
Langford Lakewood Elementary School,6.38543097200954,5.391823960302458,,,,,,,,,,
Langley Central,7.608978851963746,6.001770015238542,6.264196812841689,6.134277389277389,6.645546415981198,6.1914818853750155,6.469978985494404,5.499135372338936,6.134902816845169,5.73013005251857,6.035538623438409,1.873272
Maple Ridge Golden Ears School,9.062495647127104,7.632160687333101,7.580450429533318,8.109257102934327,8.129518001641843,7.49381383472609,8.076702315654504,7.374965330053814,8.554733123942519,7.8171065017559975,7.995153080618912,11.42913
Mission School Works Yard,,,,,,7.425187969924812,7.613818500587406,6.442625096403713,6.877994211258824,7.023113486427996,6.767713605902579,1.158056
Moricetown MAML,6.575548268336315,,,,,,,,,,,
Nanaimo Labieux Road,8.733678632298213,7.744116544551708,7.358710059569378,6.364324999202222,6.422108366887499,5.844813785042649,6.157740373604909,6.319848250806163,6.685972106166027,6.146813462453071,5.562468067737673,1.431806
New Westminster Sapperton Park,,,,,,,16.972678821879384,15.206595616025938,17.328580227050256,16.511631073662265,15.957772475037302,20.09
North Delta,14.788908246225319,12.568530894594911,13.339979111059534,13.630681028492008,14.054235115926833,13.77606748109366,13.67759459556528,12.418634631014797,14.136748564404188,12.916151929638582,12.443937261890918,3.814628
North Vancouver Mahon Park,12.556644697423607,11.245174466098728,11.343704220439484,12.089431179775282,12.204706978911803,12.397540597787716,12.184389473095491,10.93719954431514,12.691962174031413,11.293843534758066,11.548893627727901,20.58891
North Vancouver Second Narrows,14.862225851609892,13.694702373991346,13.280704041720991,13.484673571511696,12.904828388598022,12.847282221694755,12.598487831842787,11.993109080801025,13.270934729780153,12.528748760011487,13.583135798167781,8.364845
Osoyoos Canada Customs,3.320747654901961,3.056996591942614,2.718057451523976,3.7096633038285916,,,,,,,,
Pitt Meadows Meadowlands School,9.633940556088206,7.38867088607595,7.225637410410058,7.940464562239428,8.343389790637497,7.8386780333995105,8.843138068349282,7.259075315026643,9.454500101030566,8.626224085676393,8.433523390806583,2.405
Port Alberni Firehall MAML,,,,,,4.01083038002594,5.402131727785614,,,,,
