STATION_NAME,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Port Moody Rocky Point Park,0.30644218250680555,0.2601369369369369,0.2566573165030388,0.2581156316916488,0.257718690248566,0.26414812198280935,0.27717968614642186,0.2589778563488372,0.275310828864279,0.24959925532244606,0.2520550730104216,0.4244556
Prince George Hwy 16/97 MAML,0.15273990550667854,,,,,,,,,,,
Prince George Plaza 400,0.18783762723980865,0.23908857706741224,0.2161307534117802,0.14020171148175323,,,,,,,,
Prince Rupert Westview MAML,,,,,0.18099665992190273,,,,,,,
Quesnel Senior Secondary,0.3591755813675065,0.38416199749259966,0.2334286449018064,,,,,,,,,
Richmond South,0.253768310546875,0.22265496111242047,0.2165930936276255,0.18838159317553768,0.19872109826589596,0.19474747474747475,0.20993765474866943,0.1989550888527258,0.2039547341944575,0.20114959905866145,0.18907731485216595,0.1360639
Rolla MAML,,0.06666358565895196,,,,,,,,,,
Smithers St Josephs,0.37269260470893717,0.29076613239237914,0.25399434522624575,0.27680031718963166,,,,,,,,
Surrey East,0.1950935779816514,0.16409904039805712,0.16266917735671413,0.1709895894256638,0.16606313072048814,0.15851278442411448,0.18812994477396022,0.16986028990986773,0.16772082387718854,0.17715630135213223,0.16676374979686595,0.0999952
Tomslake MAML,,0.0868736798047619,,,,,,,,,,
Trail Aquatic Centre,0.4724199272151899,,,,,,,,,,,
Tsawwassen,,0.16299981332835542,0.16181212841854933,0.15308341254752852,0.15822293068839297,0.1527997012324163,0.14127470938756206,0.13847609309069214,0.1405068695647017,0.15172898019946485,0.14399487042533302,0.1071389
Vancouver Clark Drive,,,,,,,0.29072159338267306,0.3483112244897959,0.3786499422280723,0.31703659399727147,0.3832760361988607,0.4442917
Vancouver International Airport #2,0.29602789498359117,0.26461654835331083,0.2525760932944607,0.24068085606773282,0.24486049755870729,0.23876809901914992,0.2544394600449332,0.2421385926443203,0.2502982029890986,0.2527891545194371,0.2389604796685481,0.2871632
Vancouver Robson Square,0.2537632962464849,0.2939904610492846,0.23961995249406173,0.25133828106296385,0.2506840009369876,0.32180376375902475,0.33450816354686636,0.30108633472302865,0.3230183246820595,0.2724634915442452,0.26537027097688926,0.2699444
Victoria James Bay MAML,0.183563363046729,,,,,,,,,,,
Victoria Topaz,0.5025618529985537,0.3280512959147277,0.28296045114914736,0.25551231530573176,0.27152703560939795,0.23416169168065212,0.26882049319629764,0.2409177904824931,0.23561803604790418,0.22309473678590497,0.19337507353494793,0.094489
Whistler Function Junction MAML,,0.26467438892345985,,,,,,,,,,
