STATION_NAME,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Blueberry River First Nation School,,,,,,,,0.385499055171386,0.20762286819143308,,,
Castlegar Hospital,0.4563502915528073,0.5956848013081577,0.7476669001602477,0.7548155843282646,0.6590954476001354,0.7690139052351205,0.717279485211401,0.748755380743209,0.7118067815082817,0.6761125570386403,0.717334309814443,0.453136
Crofton Elementary,,,,,,,,,,,0.33288715745954695,-0.030332
Crofton Escarpment Way,0.25299094375595804,0.4592988568989766,0.4873012626536134,0.9309710561077364,0.9103899161968015,0.5892791455255255,,,,,,
Crofton Georgia Hts,,,,,,0.6688204786959818,0.7885062900191205,0.6881636028025477,0.6722205752012882,0.5204084664102944,,
Crofton Substation,0.49399356453342874,1.0958813001773677,1.378623090783365,1.4161477753108658,1.6928928501158214,1.4608293247803144,1.1285481941430169,1.631190640788433,1.690279611043833,0.8333888959155127,1.2930853052368698,0.244257
Doig River Cultural Centre,,,,,,0.0978186950649976,0.09014776896317435,,,,,
Duncan Deykin Avenue,0.123274266067178,0.2734226302556179,0.2066165892153158,0.3579335510085,0.39581345504098464,0.3457560274830918,0.4431028595572329,0.7364048445100463,0.8958586627726786,0.5826278925549713,0.29149515232730894,0.112787
Farmington Community Hall,,,,,,0.18829855714486837,0.22439511267782428,0.35438904087862994,0.2859071735395189,0.1561013927178623,0.1921433184676545,0.345833
Farmington MAML,,0.609216412037037,,,,,,,,,,
Gibsons Municipal Hall,,,,,,,,,0.7418271810955244,0.3095464254772482,0.28576344916843816,
Groundbirch MAML,,0.689978592991453,,,,,,,,,,
Harmac Cedar Woobank,0.5135950500261325,0.7890949143584114,0.4709799912027355,0.7900207445537998,0.6223920159356092,0.6337983730208093,1.2647096331283627,1.032475199243334,0.8580358427270179,0.4990454777302189,0.6565300237288136,0.327499
Harmac Nanaimo Duke Point,,,,,,1.2616988556969697,0.7859414685409423,1.1737729215558768,0.4205080024594364,0.323,,
Harmac Nanaimo Dukepoint,,,,,,1.2616988556969697,0.7859414685409423,1.1737729215558768,0.4205080024594364,0.385475397813096,0.7192598131370328,0.5396981
Harmac Treatment Pond,1.6926869837386471,3.2780160663758187,2.002766715459819,2.435998492756031,2.135346309106124,2.349787778863531,,,,,,
Kamloops Aberdeen,,,,,,,0.30619041615472126,0.4224580763701707,,,,
Kamloops Brocklehurst,0.45976885244444593,0.7223870922461987,0.4248536503638856,,,,,,,,,
Kamloops Federal Building,,0.5140523452602581,0.3554207621371049,0.3034413735310485,0.42353650616885424,0.3069495158268351,0.4023059703667946,0.6678631202607958,0.5095757515743794,0.5282047689747663,0.5348106941284998,0.474283
Kamloops Fire Station #2,,,0.45184802982603234,0.4204599225724638,0.6047069045807113,,,,,,,
Kelly Lake MAML,,,0.36310864345193034,,,,,,,,,
Kitimat City Centre MAML,,0.556791907514451,0.5947512836134453,,,,,,,,,
Langdale Elementary,0.3946770049453716,0.523461474884761,0.7018163886898375,0.5979164959718866,0.673874605443859,0.6131510912812623,0.8441112871037736,0.7918175985,0.5960687893470619,0.33805328625386233,0.36221448015179164,0.356111
Powell River Townsite Helipad,1.6356294945199115,1.276695982286432,0.7961865099284351,0.8404233477294595,1.2523473380053365,1.3738837965628363,0.8281274007443903,1.2560065098852244,1.2184895005158536,1.0748380450345363,0.9946070097354346,0.269874
Prince George 18th Avenue MAML,,,,,,,,,1.6035041189591077,0.796665,,
Prince George Denicola Ranch,,1.4343762698090208,0.7438525772941043,1.260509701416283,,,,,,,,
Prince George Exploration Place,,,,,1.8239389902586498,1.8145669851685393,1.9135535014659422,1.541904504677933,2.646255770118975,2.4991113156560636,1.111453019449807,0.712958
Prince George Exploration Place Trailer,,2.0133199195171025,1.0143781607977287,1.2664740374200294,,,,,,,,
Prince George Jail,1.3687119532833254,1.9370653626183771,1.0567039994992293,2.1705576443390053,2.118956782041895,2.5480619290918973,3.0486981135660556,2.5581601488276284,3.84526443938821,3.4975832374139157,1.4399576305713109,1.626111
Prince George Lakewood,0.4312970711297071,0.5124268859649124,0.3007300452905099,0.46614988048505374,0.7131188716929412,0.8062567292696271,0.782307078779762,0.8365119373864632,0.8906231061884611,1.2176658561457099,0.6439719198480701,0.491447
Prince George Plaza 400,1.5845401185497348,2.159525676342318,1.2376401546133324,2.338778858932246,2.399310919292836,2.6176798006235735,2.2260161037790165,1.9107166723250881,2.405436994437747,1.8943413821749244,1.2529758158994235,0.6752871
Quadra Island Cape Mudge Village,0.12514588819089234,,,,,,,,,,,
Quesnel Maple Drive,0.45991895845299496,0.6242336581023044,0.7236266498453471,0.7460159042799916,0.7479923433946407,0.8840495836383182,1.0071784835882922,,,,,
Quesnel Senior Secondary,0.256283944941744,0.7169990825812376,0.53597471884589,0.7339176947578447,0.6893663739502086,0.7939983272193584,0.5867525290642475,0.6920068745478998,0.5218375027982626,0.3545275082785058,0.5071316473206896,0.468748
Robson,0.5696791313812314,0.6031447881478545,0.6444774680133165,0.3720963172804532,0.5367426161677926,0.6273129681362931,0.5719885510971524,0.7117322035524957,0.3564120147693107,0.30487609007540295,0.5451379804364852,0.233377
Rolla 213 Road,,,,,,,,0.33802784817916004,0.31528333014488863,,,
Rolla MAML,,0.3781368930119522,,,,,,,,,,
Scotties Marina,0.5695266775974295,0.8650280650702126,1.0371541950567493,1.0536183830310832,0.9541726483387093,1.119959710660392,0.8403766613577466,0.8804187210914279,0.6632902554423986,0.5699717931832671,0.8453493682318474,1.527301
Skookumchuck Farstad Way,,,1.862749832780785,1.335721261989428,1.1775177665338645,3.91111,,,,,,
