STATION_NAME,Year,1,2,3,4,5,6,7,8,9,10,11,12
Abbotsford A Columbia Street,2012,,,,,0.0,0.25557350565427955,0.31463748290013466,0.23952843273231547,0.2453124999999993,0.1087791495198896,0.055903271692745615,0.03220815752461329
Abbotsford A Columbia Street,2013,0.21149110807113458,0.09530612244898025,0.16721536351166016,0.21133144475920584,0.22555248618784343,0.21084507042253364,0.37752043596730156,0.23568464730290273,0.21626591230551503,0.1450684931506843,0.10606488011283542,0.0505494505494507
Abbotsford A Columbia Street,2014,0.15034106412005452,0.04810318664643401,0.05090152565880733,0.15177809388335545,0.19065550906554987,0.15903271692745333,0.38020086083213633,0.46539509536784746,0.18825214899713355,0.07724795640327013,0.10605633802816895,0.10484764542936328
Abbotsford A Columbia Street,2015,0.1402131065573771,0.1198257158054711,0.1919015335157318,0.19105599014084504,0.22229433606557378,0.2331654190751447,0.2797179656593405,0.29248032178217825,0.08719716855524089,0.0785872288488211,0.11737217122302163,0.1783510465116278
Abbotsford A Columbia Street,2016,0.12406614148351659,0.17528769877675834,0.14933382319660543,0.24205212893982814,0.23575878434065942,0.18237516405135537,0.18719871921182277,0.30975473241379314,0.1595206785206258,0.031828077455048426,0.006742585572843003,0.06222145517241382
Abbotsford A Columbia Street,2017,0.09736541608876557,0.0781231426332288,0.07795403526093088,0.0398925606936416,0.18120368051575936,0.1585862268188304,0.1926654342465755,0.2564864197530865,0.14473929096045174,0.05070078600823047,0.021503016248153626,0.04863977395209584
Abbotsford A Columbia Street,2018,0.03081725237449118,0.13723167313432824,0.07839091562932225,0.07968947254335255,0.19227233965014578,0.1570145814977975,0.3741762376811593,0.3374084446002803,0.1607058664731494,0.18022406695156676,0.14011026246334315,0.08924451267605632
Abbotsford A Columbia Street,2019,0.157708,,,,,,,,,,,
Abbotsford Central,2009,0.37756497948016415,0.020030816640986132,0.1095890410958904,0.4607703281027104,0.5358208955223881,0.8632478632478633,1.0711354309165526,0.27472527472527475,0.1285310734463277,0.04551724137931035,0.43705799151343705,0.7500000000000012
Abbotsford Central,2010,0.00821917808219178,0.6440422322775264,0.05739972337482711,0.1927864214992933,0.444093406593407,0.46695652173913077,0.7044378698224847,0.49791086350974945,0.27549575070821375,0.19700680272108725,0.20070921985815524,0.13874488403819943
Abbotsford Central,2011,0.25961800818553943,0.3050075872534138,0.23021978021977885,0.32374429223744516,0.3347663551401853,0.4043847241867059,0.7884773662551443,0.6168330955777478,0.3485190409026773,0.16930422919508814,0.15418439716312046,0.2697674418604617
Abbotsford Central,2012,0.19671682626538844,0.2131386861313863,0.11550068587105601,0.2425106990014245,0.22995896032831553,0.21855524079319963,0.3491735537190066,0.2990154711673689,0.3344332855093249,0.21742738589211313,0.10211565585331482,0.08491083676268926
Abbotsford Central,2013,0.1455459770114935,0.1352496217851734,0.13580246913580274,0.16558533145275042,0.21609822646657414,0.2597142857142836,0.4338397790055242,0.327459016393441,0.25150214592274467,0.18191780821917733,0.13787234042553237,0.10243902439024417
Abbotsford Central,2014,0.22299999999999986,0.11800302571860867,0.18907330567081443,0.13897581792318572,0.24904109589040938,0.2916784203102943,0.4397241379310335,0.5693069306930681,0.22830725462304247,0.1219178082191768,0.13323216995447668,0.1818306010928967
Abbotsford Central,2015,0.21727270620689637,0.20313355339366518,0.2373135586630283,0.17085792248939174,0.3122688506849312,0.4029883306525042,0.483514709463277,0.4399172916208786,0.13063554172560113,0.16568953356070953,0.11975612125603854,0.15631740082079346
Abbotsford Central,2016,0.08469922442019102,0.12774625329428996,0.16190864095371665,0.22147253064971742,0.2835185748261472,0.2219614375358167,0.20654072152588557,0.35350228189300437,0.2055712101551483,0.08341263069444448,0.06597607829787233,0.07396912643051774
Abbotsford Central,2017,0.04016876102635229,0.09805172481089258,0.06758907430939227,0.10897248019801972,0.19391503737931046,0.21776844992785013,0.234377643070045,0.37940981675824187,0.1986636785919537,0.16408880300957582,0.09016261340941512,0.21436098410689178
Abbotsford Central,2018,0.06916863721910113,0.22283831014040564,0.1785433168539325,0.15252469507246358,0.20706613596614953,0.17279072204379547,0.4459739953651686,0.41968571833568447,0.1483024082489147,0.1787256644662922,0.14184042358757057,0.07244962431693991
Abbotsford Central,2019,0.179766,,,,,,,,,,,
Bessborough 237 Road,2015,,,,,,,,,0.5463476796116505,0.6359397393939393,0.7213568992700733,0.7458508829337093
Bessborough 237 Road,2016,0.7951989410764868,0.5611411001522072,0.5009026965231786,0.5323028919881302,0.33056772241134735,0.9356166502242146,0.6276844194008551,0.6873083380681815,0.5499620926470579,0.29216638888888896,0.4955150307017543,0.6391340000000001
Bessborough 237 Road,2017,0.6219974865629415,0.5367279657812498,0.7322379320113311,0.4078495994169101,0.38419309532577894,0.18979696705539353,0.1810433135714285,0.2965853274647885,0.19319064744525538,0.24859708652694623,0.2168848802342607,0.47803992947813856
Bessborough 237 Road,2018,0.6381623946403389,0.4728684812499999,0.5071374073550211,0.2896957836734694,0.335634111581921,0.2738160807635831,0.1848974423631124,0.33096914386459786,0.2819079941605839,0.34324918274398875,0.40868277448979623,0.35158278039492286
Bessborough 237 Road,2019,0.160556,,,,,,,,,,,
Birchbank Golf Course,2016,8.728263988522237,8.61499250374813,7.893969144460036,4.404644412191573,2.116129031136044,2.8110144863768154,4.305469830014021,3.849796330163936,5.266540958139533,2.8245183133903127,10.412548853333341,20.187848427566813
