EMS_ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0310162,0.22082638637187385,0.22409169850642582,0.25251217814892135,0.22155080213903744,0.24532142857142855,0.24985949172315375,0.22040764694232107,0.2708894692441658,0.2398945093930636,0.22595136315412184,0.2745161928224688,0.23498445005313498,0.13384898571428572
0310174,,0.21733333333333332,0.24309751434034418,0.21794908062234794,0.3142959256611865,0.3042523214449541,0.24994725280859917,0.2982305561868247,0.2686222517477725,0.21944838040775735,0.22327624626456477,0.1794163742728532,0.20038960826666669
0310177,0.19438430802760626,0.1790231092436975,0.20232239451857192,0.1722779922779923,0.18215092634432897,0.1884880886853448,0.1753289152453881,0.15292552604166668,0.1702579461484099,0.16483164678583706,0.23005699389365353,,
0310179,0.16891166077738515,0.12831234256926952,0.16577534440127165,0.14252179979072202,0.1662565172054223,0.16462828443113772,0.1698201554937413,0.17405675179268726,0.19600578577854674,0.16125884872881355,0.20415681451388887,,
0500886,0.2600481765198711,0.15970032584683358,0.21444519626447514,0.14048134428044282,0.20033250870356883,0.25610005860178203,0.17743314840499305,0.2683014801812005,0.28597527152803226,0.15931852542372882,,,
E206271,0.12676142497301188,0.1354100668778599,0.15646363310641348,0.12290095170955236,0.13205643738977071,0.15291286557886558,0.13695221600418409,0.14259278949325893,0.1702479778852799,0.13348087069209041,0.17908259085910655,0.1339199082787168,0.13584366385224275
E207417,0.15283812193412755,0.13907899397803755,0.14435336976320584,0.12151171043293116,0.13266117478510028,0.15354223067772169,0.14972724137810423,0.14805122819508723,0.15783921465428277,0.12487173296816159,0.1748804583390765,0.12959205461190393,0.11191487566137566
E207418,0.19899895361004533,0.18131983240223462,0.19858292512246326,0.1595852213314744,0.16710888145670755,0.17166929226967878,0.17887866955454226,0.2056121450939457,0.19004055238944365,0.15428349293721974,0.21012133923696183,0.14800822003478262,0.13754559736147756
E209177,0.20124736472241742,0.1851374869474417,0.220347764371895,0.17532151546750088,0.1867299578059072,0.20050121670190277,0.18325908084958217,0.22363348525618684,0.19839624281758395,0.18108626334494773,0.23961274882189884,0.18403233377345377,0.13659811777188327
E209178,0.1661800486618005,0.15258176757132916,0.15257724719101123,0.12480267794221282,0.11435839880284325,0.1392660611632948,0.16309198326359833,0.14170414215686272,0.19168458209920922,0.1562632220658888,0.20513587611683848,,
E220891,0.1341993006993007,0.14018537950332285,0.13993406593406593,0.1177999288002848,0.14015673981191223,0.20573048343341577,0.16985518180831827,0.20921168058252426,0.20031163902258423,0.15225963807142856,0.2056523839904011,0.18154612964495004,0.13254901119999998
E223756,0.15558080808080807,0.13614594403117253,0.16006966213862767,0.1270955369595537,0.14086013986013987,0.15243087656903767,0.134680989228631,0.20669886112852665,0.20899250196428573,0.14811622433081675,0.1920121165232358,,
E231866,0.3177073709645034,0.21820529804143862,0.22699780827338129,0.19347515208034433,0.19007525331898098,0.202481143890094,0.21159872616487457,0.18697370154066645,0.20488369765301426,0.14220882421420258,0.23061762667938931,0.14837041307692309,0.173034243315508
E232245,0.1773433671683584,0.16247916666666667,0.19034653465346532,0.1589569241723033,0.16687915936952716,0.17541041497567755,0.1566270840443982,0.20576354751304346,0.2007819646793761,0.15742675221117586,0.23893290294117644,0.16815169785541334,0.13223047195767196
E232246,0.19084173913043476,0.17916521739130437,0.19757759543346418,0.15956929489406044,0.17545675581799236,0.17186214872912128,0.17040878579387186,0.1931131665625,0.21255044709469156,0.1608469761904762,0.2089470677907777,0.1598888060647829,0.12994871455026455
E238212,0.1694332129963899,0.15985314685314686,0.19850815024805105,0.169292469352014,0.1812029546253957,0.18365320664739884,0.17447296940847043,0.21418526423673764,0.21381595844944623,0.1813219382839421,0.2441003020521739,,
E242892,0.19310589907604833,0.17649006622516558,0.2103037709497207,0.1680050505050505,0.1779491643454039,0.18356440963014656,0.16371916327785818,0.1881234521632653,0.18474907912087912,0.1502062237366003,0.2378696141389935,,
E275843,0.19137124912770412,0.18444096133751306,0.211659146129816,0.17025703369225426,0.18436058700209643,0.1982101180798879,0.1941990294117647,0.16961874588152823,0.11603021948529413,0.14434388612173912,0.14946473131313132,,
E283549,0.14764812138728323,0.11818349299926308,0.1354016913319239,0.11892702312138728,0.12825476790212306,0.11387348377997179,0.12549125775893846,0.11313574597457626,0.13957024970972423,0.11320289544052109,0.1618973636582018,0.11813781370523416,0.10887874470899471
E289309,,,0.1847277108433735,0.13312475403384494,0.15267085334318434,0.1792009566495224,0.160373940029985,0.132075576318547,0.14872952614496934,0.09938075482487492,0.17006000891632372,0.12597980158456767,0.10314881530343008
E316370,,,,,,0.24687439222042143,0.27083784773060027,0.28746643177537495,0.2972993407234539,0.28162179914070895,0.30378804703448276,0.27760875015576325,0.20578896870026528
