EMS_ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
0310162,6.366135881104033,5.535493827160494,6.529072164948453,6.010438782731776,7.5303187803187805,7.302523962766714,5.3653550767626195,10.68744976942787,9.638682443516252,4.96435286064766,11.387125434794712,5.7807188341077085,2.7722427577235775
0310172,6.829175974311244,6.10953026368695,6.968819551088483,6.948134694210383,5.996454420495406,7.457679340463779,,,,,,,
0310177,5.57058621871786,4.474939592682085,5.173225806451613,5.628130170987314,7.674492952904778,7.816702875239447,4.929198291819123,10.165036562594894,9.718356909207339,4.3619699720954355,10.454339260006925,6.072144197667131,3.3940183074866312
0310179,2.9971428571428573,5.662689393939394,6.403316510454218,6.064922547332185,8.162806774974076,7.316418334165478,5.858093910179434,11.124422283626336,10.807026507165327,7.865999407258342,11.868507139033715,8.16944432375479,4.419554242895442
0450307,13.534098313549574,4.032007301833569,6.148283150439698,7.118068874648382,11.062797665728361,6.628780889285714,5.895243809295967,18.767100772750126,28.838003245535713,6.859642909542743,8.383219198738171,11.59501120697913,5.967794524064171
0500886,4.269766622713152,3.6112810444367893,4.745385821667252,4.251598495906858,5.3227791617921145,11.878927902363824,3.968356606725664,17.12156201867512,20.085853880674,3.6244331135531134,,,
0550502,17.73865830529478,2.9226878842576642,4.8373124761739135,4.012803386883763,9.503522372692442,4.09815208777969,3.876435677375256,41.933124320451434,27.432889154861112,4.347934847160069,4.4188424760262155,10.965009428966471,3.7972704577656677
0605008,10.96607614021862,5.764069264069264,9.077055383556932,6.872854640980735,9.474289823804387,8.75099874375867,6.359310344827586,30.739094784246575,20.813728412349917,5.8175989159138295,8.130810499654219,28.91285190380007,4.16198436997319
E206271,3.722190201729106,4.822627235213205,5.505464868701206,4.97253595229744,6.027128997484729,5.9287771994940375,3.961774170502092,6.012280533348708,9.18999192569638,4.474432672866065,10.81931729719917,5.840750401875,4.416182831099196
E206589,5.6920434606741575,3.1629141204124434,4.403572799411052,3.779974583469871,3.707974384540435,4.038245214982442,3.8002666594871797,4.704236906509696,7.15451399793032,,,,
E207417,3.5134715025906735,4.54799176107106,5.291517857142857,5.354649153128241,5.50042583392477,5.4264826994025395,3.7689045853129444,6.451790603985932,11.35273158254902,4.319791053753026,10.093500040677966,5.2055716550992,3.7405695565683645
E207418,4.840329783579526,4.426453388372893,5.110399449035813,5.652397378406347,6.3399842890809115,7.975110917472375,4.836942634500693,8.798636523363038,9.548563815722185,4.570161515998529,10.161655379888657,6.259104196470588,4.142965384986596
E207723,,4.9524449421425905,5.788711358110455,5.635249181520552,7.417103804950129,6.4915236462332295,4.3002233891660975,9.067159084117034,9.593445078347978,5.302874379683795,10.00844848898003,6.391294246445825,3.4681679528301883
E208096,13.069572528698753,5.437896274580792,8.02442572733945,6.016811619906868,13.15066569862193,7.475621345417236,5.868538677751114,23.123866852577322,28.17557324828532,5.523871494178082,,,
E209177,,,5.378308697146786,4.698560657984921,5.992259632072197,7.059197372539606,4.277891196681803,10.011489684944753,9.750512422609596,4.436183550176304,10.157826263246397,5.577213323604853,2.8365411128686326
E209178,5.087931703531238,4.554960521798833,4.95005177770107,5.289216061185468,5.640587084148728,6.348680629820789,4.381460997364771,7.94502342820425,8.339532972047108,3.726300244517468,9.266552722560336,4.9577282360248445,1.8259482978552277
E216670,2.9160076903248586,1.8067789285959492,2.2796665510881593,2.6607421601925063,5.337233310392292,3.522633744855967,3.378242074927954,3.806451612903226,5.721598877980365,4.03286888174348,2.8286547575647103,2.413300835654596,1.684065934065934
E220217,4.833537306592257,4.244515225917431,,3.933833308195592,5.317236648,5.957465724687934,3.9407484407484406,8.218324982104509,9.108313211452225,3.769602763385147,9.536670142509559,4.365547703180212,3.076388888888889
E220891,5.026241900647948,4.944368131868132,5.294517282479141,5.505537806176784,6.039598732840549,6.981838524846292,4.400121670592409,11.217434517741935,11.749795545765288,5.952096749895616,9.248421834702402,7.870797671779779,3.7487837654155496
E222520,3.6849605012073128,2.6521156056838366,3.2664507716119293,2.871170033448276,5.5197850057797835,4.5292849383167795,2.7178163039468832,7.833330791527827,9.189095032656024,4.485154565946349,9.639664204866008,5.1580488435774745,4.146196195187166
E222778,,,7.400204827314814,8.151474687456925,8.266018730395558,8.836826260808436,7.979507,14.04572220297887,15.339381003201707,4.8222453222453225,11.723554301833568,6.901686784738955,4.013167946524064
E223615,1.5283754040404038,1.466645575257732,1.7574108370429253,1.9717358583603894,4.950568054207119,3.4474627610710606,3.100234925606891,,5.776839565741858,4.025222024866785,2.1546940326871913,1.8932835820895522,3.6310160427807485
E223616,4.019903527370856,3.7356977766723842,7.1773355654813535,4.015872588574938,7.713648834019204,5.044299450549451,5.730671506352087,3.8541012216404886,5.9297506146821215,7.807543179414875,6.436711143166246,3.8057302585604473,2.858725761772853
E223756,4.979827882960413,4.435142009325985,5.697471910112359,5.139669130587821,6.05324302134647,6.834414848465804,4.63560186002059,13.392415391635112,14.164247253308064,4.5504377585231195,10.267423773150105,9.165378381368422,4.020704345844504
E225267,5.37140622954866,2.480451939262473,4.2460578820291,3.490736979640981,5.9305492263247865,4.157835672590567,4.34490460123119,5.5706000545836245,24.028483773662554,4.914566256330212,3.5203698544047177,5.205694097360301,5.117207360962567
E227431,5.999622282934666,3.8295671645985405,4.185718307736172,2.8439431139240505,3.813463002796225,9.151439989998275,4.145292207792208,18.41966893865628,11.33739992375143,3.5372436128103635,8.301334321719793,4.984510086455331,1.6071428571428572
E229797,3.9875052024879065,3.3976768235904533,3.6845226283441797,3.72694143961397,4.017755111035654,3.90609642755429,2.690510424155284,7.649913941480206,8.040498442367602,3.628795998570918,11.469975702880944,7.741946538725154,6.671122994652406
E231866,6.859340109786039,5.440656565656566,5.600283990060348,4.904057771664374,5.444292080905039,5.148135359116022,2.591612237882434,7.954043462771643,10.858170606372045,4.364415495371958,12.139035550862372,7.2786324786324785,4.842245989304812
E232244,5.559295570079883,4.604776632302405,5.797079037800687,5.528818181818182,6.48581081081081,5.621904875940908,3.4685522528606527,8.198794102059733,9.5822701785221,4.639300892944893,10.063521170571924,5.736181245161291,2.7547870300283286
E232246,5.016272696128811,4.526774082961947,5.048022598870056,5.141115702479339,6.015667718191378,5.2855086505772,4.143865170904729,6.618034136715805,9.354467822795925,3.637066482060145,9.29318264432526,4.967863777501726,3.2209641475806454
E234670,4.406199119618913,3.3513732657276996,4.057120498443445,3.331830506887052,3.6158809955999995,4.297031863269731,2.329798903107861,7.644932671863926,10.619067618647627,3.3047980669658266,10.155166495022314,3.553933784264863,2.2641509433962264
E238212,5.170815752461322,4.396057593417895,5.473349548297429,7.913694779116465,6.716074569117129,6.753887028592374,4.74228251887522,9.624648322985518,9.452374040405081,4.153276875368277,9.381453776233496,6.387452560006925,2.977103027419355
E240337,,6.527370122226135,7.547964601769912,5.165490196078431,3.842847317744154,5.469836763662172,2.6584140653031936,6.425180598555212,9.886089813800657,3.1852898550724635,10.789436117059243,4.364077669902913,3.22972972972973
E249492,5.184053017838766,3.8018581634214184,8.063052352335164,6.45683851117991,6.47855684456424,10.975939563385147,4.291263577107608,17.14500364939551,21.22642411631885,4.497977733825598,10.411829545672255,30.40090129818436,3.7326344438502677
E263701,6.020245502950364,3.8681752599451302,5.210065431684538,4.459046009817672,6.101182174956522,14.661319918884665,2.7551828590509664,14.21691944116057,23.49192115672154,5.355318136441549,18.106233560262613,20.944388055208332,4.82520381769437
E269223,9.694044932007234,5.312970356401384,8.284418242644389,7.2521412485228955,9.630398722891567,4.7564786999655535,5.366220505607896,8.355180975750995,35.292840109369436,6.01619644723093,6.009487496497734,9.504141159524666,6.978552278820375
E271963,3.178748861683549,2.3761351569745344,2.5706276940903825,2.6111637224168125,2.6995685213675213,3.7185121022012577,1.6014074091872792,5.197583307131902,6.925135938674229,3.3432539839023527,9.097819573072298,5.787680243048031,3.189048013368984
E273483,5.411880886930901,4.234737884735202,3.3048528815291447,3.6782274975911906,4.188156552868002,4.770623844342937,3.9666646429078014,6.4901130720879125,8.560354332990398,4.271622976558837,9.51410040220007,4.693102959557552,3.469052865951743
E275843,4.91961937716263,4.363767617738055,4.50770811921891,4.67408557625949,5.496447050707141,6.2492893594791665,4.172448894697773,8.552837659517241,8.236243803375817,3.697132124321267,8.802631145406732,4.595215721612108,2.54129021769437
E282711,1.577922239864865,1.4311517904235727,1.6194460038664324,1.9374757944621939,5.349275576147427,4.763874343938784,2.8412698412698414,,4.7133092078809815,2.8940708604483008,2.61623353506586,1.9549224666426253,1.699438202247191
E283549,4.651435523114356,3.75402811107302,4.19114708921805,4.3633229920717,4.8363064008394545,4.217437831540597,3.1425581696459264,5.997928281280059,7.334325195087109,3.3296705455085633,8.52613376031088,3.9100347437348986,2.3329222431635386
E285829,,4.2105482805131755,4.946712802768166,5.761182419292104,3.3052325581395348,4.240715268225585,1.6444679351656095,6.562952742324939,7.668956043956044,3.3801478352692715,9.033497884344147,4.805687203791469,3.137466307277628
E286369,,,6.849815073043478,4.809715675093953,6.85814585942492,24.41070837653374,4.546411102845389,15.485953480237846,32.782859992115185,4.591393370801919,17.518745935782967,42.25988782791983,4.466611183827493
E289309,,,5.899567610062893,5.344019303688383,6.838581507612328,6.718832074575095,4.686201068835616,8.39594692236345,10.022673037944118,4.4969905667808225,9.9924123536922,6.061124172865013,2.98765964171123
E292149,,,,4.795935705034589,6.640682395684705,10.297833438319671,4.069534482961992,19.41993500890106,17.176615683418806,4.508802237915667,8.206911874391093,22.5629654622804,5.11074887433155
E293810,,,,6.480116558107645,7.0669856459330145,7.289333489063568,6.062941417809696,12.40269328761739,12.374468093397857,5.48658586871989,10.281784195700805,8.937323683884298,2.8377473053908355
E304570,,,,,,,3.6408376963350784,13.314299315731573,10.876437004501385,5.538698804347826,11.382875972279262,7.03001919198895,3.697135114973262
M107004,4.4654511426839125,2.356036015256588,4.156375485072005,4.183453642350746,4.42615456109482,5.1374331512145055,4.992286309006849,5.768147420525224,6.849145059130435,6.474120217240181,3.925982643826087,4.280115757440985,4.9892317260273975
