EMS_ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
E227431,5.92627654050162,5.1301679494030745,4.532292288614938,4.064023555732249,3.4717126250162695,4.051322642825982,3.8615025995154033,4.376471439058274,4.164604435691318,3.9030071905857984,3.284978118043652,2.80694810963704,3.2605163478105736,4.181496262560778
E229797,7.744288110753078,7.358710059569378,6.364324999202222,6.422108366887499,5.844813785042649,6.157740373604909,6.319848250806163,6.685972106166027,6.146813462453071,5.562468067737673,4.50780613712121,4.868762337404961,5.181380093557634,6.565345244021739
E231866,9.892597716672721,9.038715127372628,8.666938457227884,8.993997976507332,8.391195629883775,8.572316518664858,8.502005530767374,8.198637310057633,8.25279783583704,8.028692148374295,6.152271954891656,6.110562987279677,6.749483925866699,5.757530001478873
E232244,7.38867088607595,7.225637410410058,7.940464562239428,8.343389790637497,7.8386780333995105,8.843138068349282,7.259075315026643,9.454500101030566,8.626224085676393,8.433523390806583,6.8855046760134355,7.315172359669649,8.172197041357528,6.4055423609350655
E232245,7.631305155596842,7.580450429533318,8.109257102934327,8.129518001641843,7.49381383472609,8.076702315654504,7.374965330053814,8.554733123942519,7.8171065017559975,7.995153080618912,6.763065108950543,6.503876828250401,7.664949979774893,7.52934881231884
E232246,14.038355845365626,14.28880102337481,14.384545677198139,14.465659629068005,14.618550964839587,14.190394489923303,14.263184636445116,15.863009518791399,13.969121664809046,13.723524183055362,10.981207046897978,11.086597387530086,12.298693379889745,14.761732012111638
E238212,9.118307528660916,8.718046971569839,9.163231822474032,8.991777188328912,8.40055315055315,9.74764003426276,7.876934788713849,9.13176990953781,8.87297647191781,8.621861631550557,7.690830703653647,7.433451608538418,7.93700881834021,8.902081608454356
E240337,,4.538848161177504,5.163035059041581,5.359172280036534,4.961339056784258,5.5039153956602345,4.751806039100802,4.92316656755082,4.706416582339366,4.528639329780565,3.8518426679015514,3.751286878209743,4.066304448784617,4.956534000581057
E242892,10.438406133828996,10.654770482277746,10.447369054786273,10.290256470312682,10.096039948902567,10.227132222080186,9.383652917243388,11.209287764550037,9.42911733267179,9.660314534376798,8.133119487224064,8.28791577911269,9.293448571383975,10.444557414603832
E249492,10.400058674925194,10.131221587057878,10.381783333333333,9.051309155772243,9.552639139278227,9.809008168535218,10.170219278830617,10.386217282868527,9.828168829617265,8.667289037111297,9.263823051717988,9.980150231989503,9.036522017644254,13.605226201533407
E253229,6.643463035277178,,,,,,,,,,,,,
E257415,3.0569717124305056,2.718057451523976,3.7096633038285916,,,,,,,,,,,
E262137,,,,,,,,,,,,8.120346492307691,6.248844828036935,6.600162583789704
E264882,5.391823960302458,,,,,,,,,,,,,
E266302,3.157185017046474,,,,,,,,,,,,,
E273443,3.839003051919854,3.2943770852330663,3.454995291457036,3.6783589617606753,4.576051656336376,,,,,,,,,
E275843,,,,,,,,,,,,9.409656173738062,11.973530832373271,10.48217283103808
E277329,5.654873284818653,5.179535959597171,5.052285672019399,4.658815345193674,4.68674409701725,4.5282476479750775,4.523106787163152,4.36385184567786,4.961575326984128,,,,,
E278652,9.019342074889868,,,,,,,,,,,,,
E279629,1.7973564783957028,,,,,,,,,,,,,
E282169,0.8061347029048177,1.090271,,,,,,,,,,,,
E282369,0.4826724893238434,,,,,,,,,,,,,
E282769,3.608713940425532,,,,,,,,,,,,,
E283242,2.3093272892307692,,,,,,,,,,,,,
E283510,2.9318290926548247,1.9914210477654293,,,,,,,,,,,,
E283549,6.361815898080029,7.0189516598718695,6.476545941539537,7.046461001164144,6.881640671508513,6.983492667016317,6.309755702475073,7.129027107297486,6.644097473945208,6.659927623941556,5.327285748411428,5.424888118954473,5.861663946197086,6.493308006197917
E284909,,2.5637880659090913,,,,,,,,,,,,
E285829,,5.557905004890604,4.65267595720524,4.799760165451841,4.9634062427496035,4.4827907292573625,4.0476423953655045,4.61143180394579,3.8626450441962117,3.766706768813305,3.0167906647859923,3.531889469098558,2.991516136408527,5.061084552066116
E286009,,10.479702650010411,10.950008955090183,9.88640965776968,,,,,,,,,,
E286369,,,5.819173400593276,6.477923750913075,6.07398914721263,6.304187879541735,4.759742268793775,6.434430790303031,6.372127725787378,5.438930188777873,5.090380614490781,5.889877703293665,5.101793505125134,7.493410313376483
E289309,,,7.229438269750676,7.268850710900474,6.428428369462771,7.58010347230566,6.456245125586854,7.698933083815029,7.515602816507345,7.1269652342374075,6.253083613665024,6.155242616100138,7.205466138424548,7.214553212953368
E293649,,,,5.2112199920634925,,,,,,,,,,
E293810,,,,7.571964501815248,7.17973757547608,8.031611249918397,7.745309634651055,7.655822355332015,8.125427216662825,7.247589822061192,6.848369490015006,7.142465026933211,7.448050914597179,8.392812361027504
E295892,,,,,,,,3.7949080325900515,3.5945294911178247,2.885156842218503,2.1466535964597533,2.5627748723414636,2.1517602203601918,4.684939497148782
E296090,,,,,4.01083038002594,5.402131727785614,,,,,,,,
E299830,,,,,,5.060996295363682,5.695626191591715,6.200951892597875,7.034477365593262,4.577220289572616,5.8876034623670055,6.3581032387117675,6.1095700586373685,10.178072611644998
E300350,,,,,,2.186929416251761,2.156257711035308,2.584760790461165,3.0410848068664915,2.9984346526942502,2.7576132332891885,2.65390061006447,0.9700884149461685,2.211563584640346
E302130,,,,,7.425187969924812,7.613818500587406,6.442625096403713,6.877994211258824,7.023113486427996,6.767713605902579,6.071636383030718,5.490808901021462,7.0661181510857425,6.760299405279502
E303935,,,,,,2.882307404550626,2.4036820712447886,2.857648444878979,6.723667281030445,,,,,
E304570,,,,,,6.751729042424243,5.944898062861104,6.095868445873254,6.221269728744468,5.753426240779401,5.028661048273473,5.060412173728913,5.347139078931716,4.957240690333151
E304684,,,,,,4.286419629392971,2.093479145752442,1.8478012815844977,,,,,,
E304685,,,,,,,3.345136610781318,3.4248573465107737,6.207568665755296,,,,,
E306063,,,,,,,1.1605737506115854,0.9135664773455074,,,,,,
E306480,,,,,,,,5.1737476517039,,,,,,
E308566,,,,,,16.972678821879384,15.206595616025938,17.328580227050256,16.511631073662265,15.957772475037302,14.299899537588653,13.883213030876952,16.25385565669701,17.93933966827503
E309527,,,,,,,,3.485652291152417,4.088465996937574,3.50879292078341,3.526590867933283,4.040011253532671,3.8976737153049483,8.355570360192102
E309666,,,,,,,,9.088535238998482,12.71917,,,,,
E311128,,,,,,,,,4.30174628055236,4.24352418523901,3.629555822210262,4.201820971216475,3.6075205642052266,4.543641285714286
E312330,,,,,,,4.439192737430168,2.1279216227697533,,,,,,
E312331,,,,,,,,4.426016540510233,,4.819955409799952,3.8187247630403105,3.9183474130057085,4.037767047404606,3.128662185023401
E313510,,,,,,,,,4.580208294669299,4.498320758184649,3.8579649968024694,4.319425725407283,3.8821833735378375,6.996836030760928
E315110,,,,,,,,,,6.147641023323774,6.178079064086933,6.329387742670188,6.996190076785288,11.739148606388738
E316370,,,,,,19.29089905010244,20.802784695201037,22.072642738896846,19.21220029539357,17.91036050975128,15.802730268197475,16.433719068360464,16.16806394260007,19.54068617879418
E317850,,,,,,,,,,6.604670090801421,5.822874939111748,5.802356275894988,5.445297123307106,9.078079460291734
E320071,,,,,,,,,,,7.215994334221625,8.457829417007002,,
E321711,,,,,,,,,,,3.105262841586236,2.254205094103774,2.3727517004780228,4.094337519750519
E326011,,,,,,,,,,,,2.026224895553987,1.981277133987715,3.5358987603036875
E326405,,,,,,,,,,,,6.011002258887172,4.315592439845053,6.254781388100437
E327591,,,,,,,,,,,,,6.161806225721421,7.443308400647949
E327924,,,,,,,,,,,,,1.9170389568771056,4.727406134025974
E328532,,,,,,,,,,,,,2.3269251257662225,3.9002131329700274
