EMS_ID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
E222778,4.602673189636231,5.143545717570967,5.0017519777897075,5.365866998574726,3.980715995652174,5.667374577614286,4.7365040255937725,5.127645586870801,4.8914428772321425,3.980098541681703,4.074102179117148,4.712669794503556,4.56536497674535
E223615,,,,,,,,,,0.8044860014436959,0.7602236939911552,1.123604141184971,0.6436097353119321
E223756,5.6466666666666665,6.712682926829268,6.43827030812325,5.963382250174703,6.399824376536705,6.751988628541448,5.4925540285069445,5.266895120424495,4.062957952111225,4.795624503116438,5.077515565370052,5.92649729951923,6.453144964559586
E223827,0.6499436003907638,,,,,,,,,,,,
E227431,3.912193698847262,3.295251355316784,3.072766505244123,2.385331211734694,2.715563995174078,2.8797638521440825,2.4472242467893093,3.3525774974298423,2.755588765512513,2.3542558224913495,1.7921803944922547,1.743312316163867,2.169990927934356
E229797,6.012177222016993,5.871388851838629,4.940336469540725,4.814456380094442,3.963059346953902,4.8119965158935365,4.3843703776022975,5.364542972411322,4.501513208408844,4.0877973055029155,3.610081354705927,3.7683864548710604,4.010166583718179
E231866,10.180258492896174,8.700929929458917,9.533829869765423,9.334956817543103,8.472615079842894,8.186594285400647,8.391803045519712,8.662609204510577,8.75554165700833,7.386168740153901,4.852338430143833,5.338536530872701,7.339064330045628
E232244,8.383345697329377,7.591550764951321,8.831709014966934,7.9615910727141825,8.581681786461967,9.282918514008777,7.072435675219376,10.406640515368567,9.08304562999316,7.2245072114844024,6.368593654467354,7.638735557451923,8.764530892439863
E232245,6.835726673603886,6.7429017702186735,8.093741159830268,6.567389758179232,6.597746185852983,6.921120550755181,5.890124780360861,7.870343970267454,6.904750010957484,5.412024660671462,5.234703847104404,5.037723051600688,6.4392845949828175
E232246,10.220396797772363,10.889770354906055,11.548104624715695,10.390479499652535,11.796977067407921,10.623627214633261,10.850970985843793,12.290474124523067,11.240034179036144,8.86796172756455,7.775555257388316,7.975489866529352,9.236377493872633
E238212,7.537687366167023,7.652325581395349,9.063741422896353,7.322589725545391,7.992402826855123,8.523075400071505,6.146471816523298,8.853337641553813,8.005637320048987,6.576763913912744,6.238012191994479,6.649497427837185,6.448443463092784
E240337,,3.4626227828488596,4.629880432888756,3.730607653425691,3.781637353762064,4.27526759689441,3.455822508073197,3.5870551132491935,3.584375935724963,2.660927775215827,2.6932762343583274,2.770909635125448,2.9504440264123257
E242892,9.228308440430705,8.932149076976664,9.962121807465618,8.174586994727592,8.273493556252177,8.620277353493222,7.2477137228471005,9.455135305016448,7.7626558447884415,6.342908891212957,6.013034683538671,6.8038421701338825,7.244943407630662
E249492,6.80282410864109,6.7383171666020925,7.719764236096161,5.506108708194464,7.202447160176803,7.1565766272890485,6.077767673623606,7.0903400678329165,6.262037765083898,5.0591477891074685,5.45672976114082,6.962771885632595,5.429426998217468
E257415,2.0085674030750447,1.898275463566773,,,,,,,,,,,
E262137,,,,,,,,,,,,,5.549504521770165
E264882,4.805764570682731,,,,,,,,,,,,
E266302,3.6126568688060408,,,,,,,,,,,,
E273443,3.815004437417728,3.1992385654962128,4.2424805927584925,4.034436287376273,,,,,,,,,
E275843,,,,,,,,,,,,9.948352111404729,14.635522936699507
E277329,4.313500765675386,3.8900773910394264,3.9904958946847238,3.5156402480806626,3.6735143136200716,3.399163817725152,3.2858794119393164,3.2268671217938367,,,,,
E279629,1.7585379023083907,,,,,,,,,,,,
E282169,0.9661322935840434,,,,,,,,,,,,
E282369,0.4826724893238434,,,,,,,,,,,,
E282769,3.608713940425532,,,,,,,,,,,,
E283242,2.3093272892307692,,,,,,,,,,,,
E283510,2.605729166666667,1.6461909262059033,,,,,,,,,,,
E283549,5.399007444168735,5.765923344947735,5.926501396648045,5.065632624607877,6.038237384506041,5.466469418839068,4.948664121186736,6.121329484841076,5.3573604063939495,4.474678381247857,4.1953458617808215,4.307809377446954,4.673541465120275
E285829,,4.399306201346046,3.2419485347137633,3.4781771311413454,3.3573944673755847,3.578003846524272,2.183579842237361,2.7928602090385306,2.5737137224430793,2.1722753179230154,1.6489073463991402,2.1139140268910603,1.8725690414093716
E286009,,7.890318300622482,8.881813260480115,7.3321807125405405,,,,,,,,,
E286369,,,4.832234942346209,5.225410206797853,5.477537543886221,5.804346647668393,4.196760046936115,5.560122758281762,5.296717645917603,4.007758120394973,3.676712228326793,5.679710082952925,3.5625926498929332
E289309,,,7.155304928989139,6.143111266131845,6.211700247437258,6.862845216616085,6.212305152548331,7.961999565798734,7.4687009039469086,5.560550231271478,5.528340460747343,6.420481768255057,6.381415364976011
E293649,,,,5.346674594356261,,,,,,,,,
E293810,,,,6.992166726554078,7.404066736183524,7.987287886805556,7.388424553061935,8.257056815304349,7.771516240993151,6.64184223595352,5.7329402648306536,6.901902254666667,6.629634677969019
E295892,,,,,,,,,2.1538360021536254,1.7799719734386217,1.2822686166306696,2.255275042502697,1.6133835994168095
E296090,,,,,2.6133172198275862,,,,,,,,
E299830,,,,,,2.8177763202659003,2.8032433853956835,3.5966405770770393,3.226132943945469,2.1705033343069076,2.549663631243282,3.303046503930636,2.6162967647325477
E300350,,,,,,1.4708171896304272,1.1370455205008945,1.2311666995933457,1.2753012240185582,1.254491425296017,1.1353733799632353,1.3501528736200719,-0.40147024887892374
E302130,,,,,7.956444099378881,6.962733249478079,6.282147384961619,6.8884381444367175,6.547208047858856,5.21455956271012,5.003208389253936,5.174536423361921,5.6696867748112565
E303935,,,,,,,1.9375972482168329,2.351445368548964,,,,,
E304570,,,,,,,5.469599770344828,6.2519613342837514,6.162315236005528,5.27565939214335,4.7096590017152655,5.174251999311532,4.960558628278836
E304684,,,,,,,1.1597233657051282,1.3769594828192253,,,,,
E304685,,,,,,,2.2697622172413796,2.2994572812336447,,,,,
E306063,,,,,,,0.5051152513562387,0.4723801852223817,,,,,
E306480,,,,,,,,2.8315933865944096,,,,,
E308566,,,,,,,11.073965126956521,14.451334055882352,13.818490905479452,11.397635717465754,11.266794608516483,10.721665487931034,14.255185790118414
E309527,,,,,,,,3.1978296083743842,2.3696291278525865,1.5924117470567867,1.5339356603174603,2.684542137094548,3.355235757137943
E309666,,,,,,,,5.479737544090057,,,,,
E311128,,,,,,,,,3.5305350957614943,2.5792692758806615,2.2188391942785173,3.1367271957751526,2.300604491759226
E312330,,,,,,,,1.130322426177175,,,,,
E312331,,,,,,,,3.855749019607843,,5.068301542435848,4.513313899284009,4.210084086023228,4.178265098146877
E313510,,,,,,,,,2.3282445457481162,1.785979655880231,1.6321810266409265,2.4303136091822095,1.5075986217018236
E315110,,,,,,,,,,3.440735592446043,3.0846755455516015,3.834381278694405,4.271627334519573
E316370,,,,,,17.163980941704036,15.475469045120672,17.816961773282177,16.477371901375044,12.945837931449127,12.759648624096386,13.50215982688209,12.672284045579636
E317850,,,,,,,,,,3.458348468325792,3.2760461801152734,4.065245762838802,3.56277972253923
E320071,,,,,,,,,,,4.312144353387534,5.36788898253742,
E321711,,,,,,,,,,,2.963250090909091,1.0433629620590352,1.462566115120275
E326011,,,,,,,,,,,,1.3817623983739837,1.6602484135446687
E326405,,,,,,,,,,,,,2.446770289597435
E327591,,,,,,,,,,,,,4.6028170617105735
E327924,,,,,,,,,,,,,2.3445605354905332
E328532,,,,,,,,,,,,,1.8089752867370008
