datetime,0310162,0310174,0310177,0310179,0450307,0550502,0605008,E206270,E206271,E207417,E207418,E207723,E209177,E209178,E220891,E223756,E227431,E229797,E231866,E232244,E232245,E232246,E238212,E240337,E242892,E249492,E283549,E285829,E286369,E289309,E293810,E299830,E300350,E302130,E304570,E308566,E316370
2022-02-18 11:00:00,8.238544,1.255833,2.546495,4.658909,29.18472,13.39991,12.29854,10.43774,19.91636,10.38572,8.98649,17.38552,6.763437,23.43467,15.09111,20.33903,23.93733,9.91749,17.42861,9.482027,18.56572,3.273429,25.84139,18.71792,8.491425,24.41333,16.14652,1.661666,24.40139,28.30175,14.82944,30.7425,33.60141,16.47253,4.992221,,2.770983
2022-02-18 12:00:00,11.91392,1.498056,2.377029,6.19605,30.035,18.46169,23.16275,,26.16321,15.19901,11.35071,24.61904,9.42067,22.38262,20.86995,22.23411,25.3762,12.61752,20.40778,14.07969,19.59536,3.856424,24.63646,25.33861,14.1368,25.77028,19.92924,9.988055,26.01333,31.47454,15.86556,30.33972,34.02514,22.07411,6.699165,,2.393354
2022-02-18 13:00:00,13.08317,3.259444,2.683865,7.402686,30.84944,20.11896,22.72411,,28.35394,19.27349,12.26495,29.02432,8.998794,22.29745,20.69031,23.84337,25.94356,21.06731,23.59653,16.80217,21.00748,5.978484,20.19153,31.3182,14.8084,25.11333,27.83912,18.61444,25.69722,31.47034,17.10833,30.13667,34.51299,22.84504,7.468054,,6.604315
2022-02-18 14:00:00,14.672,8.504444,4.292906,9.600281,30.63556,21.6242,,15.389,28.16303,23.8763,15.81015,31.138,9.108725,25.03824,22.49129,25.86925,26.21633,,27.04819,17.57831,22.5309,6.73526,23.60967,32.27583,15.73882,26.29444,22.48298,21.46667,26.48389,25.56391,22.5325,29.32556,34.30734,22.22225,12.01722,,6.488206
2022-02-18 15:00:00,14.31547,9.057222,9.178119,8.911274,24.70278,21.54068,17.10783,15.2805,30.50261,24.38051,18.55412,32.20253,9.358838,26.71932,24.09161,25.23379,26.03157,14.16111,23.63681,19.64774,22.54917,8.051659,24.27206,31.76611,17.76286,24.07417,29.22183,21.16444,25.15005,23.3427,21.31472,28.9225,34.66017,21.24799,11.95555,,11.23069
2022-02-18 16:00:00,13.4098,4.07,,6.57188,29.31583,16.89826,15.28242,16.39011,27.70302,19.57464,17.07827,30.84072,5.528012,27.86559,22.44924,24.67491,25.73604,11.07296,24.61917,18.12954,19.23503,12.60907,23.30287,33.00319,16.88139,18.48194,29.01737,19.36,19.70722,20.42353,18.47445,29.04889,34.7274,23.5491,12.81222,14.15,12.24762
2022-02-18 17:00:00,8.830766,4.578889,,1.973163,26.08472,6.529899,5.942534,8.940622,26.59289,22.84741,11.28462,28.9185,10.11367,23.45255,21.24732,23.39342,25.76722,7.475924,,17.66695,17.96486,12.81091,21.91335,32.54819,12.90426,12.15333,28.36942,22.22806,7.3825,22.40816,17.23722,27.48111,34.48136,21.93634,8.9075,12.42,4.225071
2022-02-18 18:00:00,5.758079,7.920556,1.907402,1.661795,26.45194,,2.041555,5.564692,23.51235,16.90844,7.326101,23.77714,12.93002,19.89719,16.57434,16.04126,22.76248,3.994031,25.61308,11.96259,16.44156,5.930325,20.4332,29.51306,7.712527,4.426111,22.5556,18.83861,4.487222,22.40521,10.62028,25.10694,34.36073,18.7959,7.774444,5.77,6.086792
2022-02-18 19:00:00,3.568808,6.809722,1.676151,1.31649,21.90639,1.088724,5.234975,4.356286,21.46418,2.16901,5.550668,13.35091,3.885277,15.37565,10.53903,5.762509,14.64352,2.676939,25.81653,12.00138,12.30417,1.126463,18.39426,27.26444,5.942144,,20.9051,14.35694,10.445,19.77045,6.508889,19.38194,34.5565,6.468571,6.956665,1.31,11.00411
2022-02-18 20:00:00,2.681674,4.080278,3.364807,2.15378,,2.104154,8.154232,1.686804,19.60579,0.1396749,5.244489,2.783869,1.460139,11.80735,11.60325,4.502339,17.00654,4.625576,21.22722,10.50769,9.611767,0.6835112,14.80577,16.36194,1.683229,-0.261745,17.22042,13.995,7.668055,16.95733,5.053889,8.5825,34.45762,5.605913,4.500277,0.83,3.151781
2022-02-18 21:00:00,0.9348841,2.048056,4.004316,2.692294,27.92444,4.365631,1.796383,8.978035,3.518276,0.1893424,3.297364,1.005799,2.639971,8.292253,12.28809,2.885692,11.92913,3.830554,19.00667,9.781079,9.993119,1.897055,16.4414,8.794721,4.262355,0.219999,11.38062,13.42778,10.00861,15.84858,0.9477777,5.21861,34.94633,7.433054,1.5375,0.83,0.720758
2022-02-18 22:00:00,0.3855959,1.426944,3.532234,3.313488,24.64333,5.920201,2.757119,11.63623,1.718132,0.1318622,1.196381,0.5885397,2.241862,7.53382,7.425361,5.603002,11.3422,3.430397,9.44736,8.643725,3.380174,0.8194064,15.1693,3.409861,1.538159,-0.138611,8.345252,10.89972,15.37722,11.57395,0.6786111,15.46083,35.42401,0.816605,0.773611,1.05,0.8334622
2022-02-18 23:00:00,0.3451963,1.213333,2.620064,1.861479,26.20222,4.350327,1.09693,4.982538,0.8915441,0.3225146,0.8948627,0.4534867,1.045739,3.271319,10.25355,4.54537,12.43263,2.78742,3.464304,8.500092,3.35121,0.4562277,6.477745,2.204026,0.6249629,-0.085028,7.049761,6.184721,20.55444,11.34024,0.7766666,27.07889,35.10622,3.84175,0.326665,0.82,0.6458689
2022-02-19 00:00:00,0.3921033,1.441389,1.419775,1.666289,21.37361,5.152297,0.746432,2.978868,0.9246659,0.2490517,1.062473,0.689393,0.6653466,2.722869,10.52176,4.882501,11.46826,1.256623,2.203471,6.930776,5.665421,0.4511476,12.36545,2.223193,0.2307704,-0.2,19.07137,5.389998,20.76361,15.17753,0.6163889,36.8975,34.01186,1.219435,0.439166,0.55,0.5872238
2022-02-19 01:00:00,0.2885805,0.7141305,-0.0028449,1.613447,19.09083,6.033068,0.46011,4.708752,0.8299835,0.2065856,0.925198,0.7947642,0.4864188,2.958089,10.6567,8.312794,11.9367,0.387421,5.484444,3.353617,6.496201,0.3605895,12.68745,3.393054,1.134739,0.8025,17.54817,5.139165,16.34139,15.37967,0.6941667,,33.16045,1.068282,2.251388,,0.691404
2022-02-19 02:00:00,0.2507417,0.6815217,0.1509514,1.6686,16.7075,6.368319,0.52091,4.142788,0.7776576,0.2603574,1.206247,0.395242,3.379796,3.997885,10.78268,10.21588,16.48672,0.472649,9.679861,3.656352,6.877748,0.1869626,14.89412,23.60806,4.665478,2.78861,24.49391,5.877777,15.40222,14.65651,0.6514493,38.96667,31.72994,0.555483,1.279443,0.49,0.6506283
2022-02-19 03:00:00,0.0895045,0.7125,-0.0686475,0.8489158,25.4275,5.962171,2.212363,19.06079,0.7603784,0.1711623,5.791528,0.3916166,1.399571,5.871737,12.85396,10.1336,27.39785,0.500627,26.73236,2.492639,4.612379,0.4495974,11.68218,32.14736,0.7054185,1.883888,18.02994,,15.05944,11.03237,1.308116,38.45806,29.96243,1.864766,2.914721,,0.7141342
2022-02-19 04:00:00,0.1885255,1.060507,0.1066445,0.7169452,33.84028,4.059709,5.10071,18.22927,0.7372373,0.1486019,2.026647,0.329502,0.5810083,4.527252,10.28281,9.178043,26.2977,0.647862,33.13167,0.2303907,4.764145,0.1718969,12.08439,34.88445,0.6806079,3.846944,19.48001,4.496665,13.22611,11.90582,4.822464,38.34083,25.81073,4.858591,7.456521,,0.6356221
2022-02-19 05:00:00,0.2645844,0.9097102,0.1770281,1.094515,34.30278,4.135592,0.958984,16.6492,2.963502,0.3619293,3.365478,1.907492,0.7434261,9.716892,15.29751,12.75709,24.56174,4.045281,34.83666,0.3371943,0.2817923,0.5561962,11.80747,36.84917,0.8204077,7.120554,17.83965,9.124165,11.90417,12.81967,9.297463,36.09278,25.62232,9.89691,6.824821,0.19,0.6912746
2022-02-19 06:00:00,0.4656551,1.230833,1.985537,2.416801,30.4675,2.30481,0.899042,19.07777,5.874664,7.379921,8.628376,1.005252,3.998789,14.56478,13.50735,16.52861,21.29194,7.477777,35.445,0.1568826,0.9271511,2.486048,17.04181,,0.2278761,4.631111,14.84488,14.31861,11.05528,21.02233,13.63944,30.90083,23.76949,10.83257,5.096943,0.42,0.8341253
2022-02-19 07:00:00,0.3508856,5.596111,9.6468,7.951356,29.00361,1.7488,1.056846,18.41014,15.00801,11.1769,18.38529,21.40554,9.953263,22.2864,13.22584,20.6906,18.659,6.599381,35.13417,0.2171,6.447026,11.65111,23.45523,38.14708,0.3750653,1.375277,24.02201,13.30222,8.865278,24.39231,12.15639,31.50444,25.77458,17.6322,3.728332,0.76,11.47363
2022-02-19 08:00:00,6.197044,16.43152,16.4675,15.59989,26.15055,2.686161,2.037816,21.71138,28.24266,19.5487,19.35806,30.54614,11.66635,25.83886,17.83843,18.31245,15.5535,3.15262,34.40472,3.733564,15.60945,13.31709,24.57458,37.54667,5.30252,13.87333,30.76818,9.970832,11.95139,26.42027,11.8,31.82611,26.9483,23.91913,6.721665,14.73,14.25961
2022-02-19 09:00:00,18.09947,8.291957,17.09873,16.7754,22.89472,4.343155,2.479321,27.51717,31.73641,19.69919,20.68986,28.68722,11.47878,32.8646,27.19578,19.22742,15.21206,3.277136,31.13375,20.99327,29.49037,17.71264,32.01056,34.56972,14.54029,32.32472,31.60245,9.113055,,36.18299,20.98278,32.13528,30.00791,32.87096,12.84416,12.43,8.491248
2022-02-19 10:00:00,19.68926,9.510278,16.87404,19.15855,19.12111,5.249847,2.156016,29.05325,29.91582,24.9588,24.85404,32.22786,14.68974,32.01106,31.93394,26.2684,21.94272,7.678616,27.69861,27.4041,29.47885,20.12678,30.11065,32.60944,24.35783,34.23694,34.5835,13.26111,16.06111,32.37435,31.19667,32.07583,,30.38638,14.9775,11.2,9.963037
2022-02-19 11:00:00,23.58777,7.029722,18.73954,19.46892,27.37278,10.99785,3.629551,29.60977,27.76559,29.38071,29.45644,32.97608,19.82911,28.24388,26.75265,29.37179,21.97037,15.44609,20.13625,25.97967,28.75885,26.15325,22.99829,32.34389,27.20477,34.3275,34.07393,19.815,19.40055,27.47147,27.66694,31.56472,33.22797,25.20948,16.74,10.41,10.58961
2022-02-19 12:00:00,24.80092,14.55639,20.81158,17.3858,30.12583,21.75635,6.82119,30.38537,24.57995,28.80327,22.14591,28.58372,21.53618,24.34973,22.12375,30.31479,21.42772,24.06196,22.31264,27.52243,24.57803,27.53835,20.55479,36.315,24.82987,33.88611,30.98659,21.98833,19.80528,24.91559,23.58639,31.58444,34.42881,21.86257,21.82222,20.89,8.679736
2022-02-19 13:00:00,24.4701,14.27083,25.0046,18.31683,31.30389,37.11194,5.494686,27.75075,23.0036,26.65803,24.21044,24.60861,22.21654,24.47589,22.84177,27.91789,24.17591,,27.11069,27.72219,22.49224,26.93883,24.23405,36.78041,24.16346,33.81833,25.61257,26.11111,24.625,26.92647,18.85306,32.49222,35.1757,20.20274,23.55556,17.23,11.13604
2022-02-19 14:00:00,20.82801,11.98139,22.20898,14.85532,34.79083,39.97321,10.29379,24.58182,24.00849,23.36293,22.71782,24.19128,19.65903,25.42739,23.40057,27.11757,25.50885,27.5216,32.5475,22.33512,23.35947,24.57285,27.11624,34.92681,22.49756,32.51445,24.92984,21.87083,29.15694,28.50011,18.32306,32.69194,35.40763,23.8121,23.64083,16.56,14.37984
2022-02-19 15:00:00,17.06174,11.40278,22.74467,14.33245,35.60556,37.1111,,24.20802,25.18221,24.79678,23.33125,24.44664,16.06068,25.91888,22.52737,26.52278,27.25313,29.33648,31.79708,21.65324,23.75912,24.18991,28.89486,34.45555,18.49404,32.57278,26.951,21.98361,28.02194,29.53636,19.42694,33.05083,35.98927,24.45606,23.62778,20.31,18.12317
2022-02-19 16:00:00,15.17433,7.398889,22.58085,15.01937,35.39139,35.17772,34.1195,24.41528,26.53851,24.41532,22.97214,26.8975,11.3242,27.50343,28.02566,23.63008,28.85402,24.43621,,22.52823,25.4771,23.71679,29.7234,38.74153,18.55974,34.94778,29.22733,23.86889,26.79806,30.25195,19.15389,33.28056,35.6531,26.00023,25.03611,21.65,12.96577
2022-02-19 17:00:00,20.25637,6.6075,22.92043,16.05348,31.80528,33.44102,33.06889,25.62674,25.41308,19.02691,22.33794,28.41203,10.28018,27.47882,28.3665,21.46379,30.44896,19.30252,39.81641,21.4063,21.53204,16.68901,30.02151,43.2075,19.67429,35.63417,32.07141,22.32917,27.25028,30.52929,16.99111,32.64944,36.12317,26.2544,22.81917,22.12,10.59249
2022-02-19 18:00:00,19.62406,2.099167,17.05453,16.22586,32.58111,35.21418,37.71033,28.08684,26.20624,8.143254,15.69049,19.38781,15.5473,29.62296,29.57656,21.08146,26.83668,25.70983,39.59042,20.71054,20.33011,9.543707,29.08197,43.11026,16.66338,34.86028,29.09913,36.975,25.46472,30.60427,20.61695,32.98639,35.77006,23.04997,21.41139,8.12,9.345667
2022-02-19 19:00:00,17.46086,11.235,13.2773,12.27351,32.55083,,32.33758,27.11156,19.96205,12.06029,17.54679,10.84042,14.04162,30.96011,32.30357,21.22447,25.62654,28.74465,41.52667,19.05175,17.98606,18.24433,31.98978,44.49541,13.6637,31.3925,19.07075,35.01222,18.52722,34.70744,26.215,33.46194,33.53136,22.28194,15.19472,12.38,6.184528
2022-02-19 20:00:00,17.64263,21.96,15.80851,11.79808,31.04278,36.15735,33.86705,29.86086,13.35009,19.50875,23.66342,22.08958,15.60139,28.25995,33.87544,29.75782,20.2687,29.53983,40.99222,13.17743,12.61934,27.68888,32.37616,44.06028,16.7126,,17.83971,29.41833,15.34028,36.99028,28.17917,34.21333,32.71864,19.03189,11.91028,17.41,11.27249
2022-02-19 21:00:00,16.1075,25.60111,15.45543,11.45426,,28.18126,34.29847,21.77712,12.86999,28.57747,22.82875,24.69131,23.20658,20.41782,35.9832,32.16637,21.43831,30.32863,40.68945,7.193892,9.699683,32.3727,29.27304,43.23653,14.63404,34.38,29.19826,27.71833,15.76616,33.0659,33.16333,33.42445,30.34576,22.38059,12.21556,18.69,26.06525
2022-02-19 22:00:00,15.37191,26.10194,27.225,11.0822,29.2225,18.38779,30.53414,29.10362,19.11276,28.67052,26.24119,25.28589,20.41864,22.49042,35.598,29.79421,22.78181,30.06337,41.06375,6.525044,7.964471,29.44822,28.43142,44.01264,15.87669,26.17416,31.11622,20.92083,15.3095,32.78339,35.14083,33.59249,29.35876,17.18794,14.34416,25.1,23.07433
2022-02-19 23:00:00,19.81297,22.60528,23.11797,13.38592,28.735,16.91903,39.70922,27.95901,25.11015,28.94265,24.73986,25.72261,16.04285,22.92332,38.0798,33.61692,24.5861,27.8805,40.51305,10.51058,8.74409,34.67409,33.12566,43.32972,14.63202,20.23278,33.68845,7.791666,12.46422,35.69193,35.5325,33.62722,22.37994,20.07187,13.69028,22.2,22.08905
2022-02-20 00:00:00,16.29579,21.99,15.88228,10.77356,30.02444,13.83687,33.55305,25.62022,27.90689,29.84025,22.00865,30.95925,11.49238,19.49849,35.3999,35.5299,16.53599,26.12613,40.62514,16.22914,10.66636,31.667,30.77617,44.02389,12.61135,14.34833,35.9634,5.635276,18.04444,34.69337,34.14944,33.26417,15.14915,24.00211,11.07944,9.86,5.575345
2022-02-20 01:00:00,14.91821,29.66775,9.145997,8.658232,32.64556,17.00201,24.96712,24.15999,33.33731,29.20175,25.19362,31.47508,6.79882,21.29602,34.71294,30.74685,15.90237,21.32564,40.41792,18.19649,19.76155,30.61401,34.28362,42.67402,11.45249,13.60111,33.08641,7.70111,20.51861,35.16081,35.32833,33.46528,17.15121,23.84598,10.35666,,16.38234
2022-02-20 02:00:00,4.864631,5.289493,8.764528,9.222116,31.79361,13.5824,17.66622,27.484,30.06977,36.66289,25.64726,29.06072,13.64648,30.03005,33.02709,36.06547,18.69954,25.6021,39.14625,21.45288,24.46274,40.73709,32.103,42.69806,9.956638,25.9475,32.07854,,15.78739,32.95468,36.26123,,13.18079,23.91066,10.08778,9.7,7.404687
2022-02-20 03:00:00,3.50604,2.310278,6.32658,8.687975,28.89861,18.26775,19.83861,26.37189,28.50392,35.81692,29.87324,29.0613,9.2859,27.49864,31.86547,36.37598,24.27052,26.26939,39.95806,19.9286,26.12294,39.70432,29.41509,42.14708,10.88036,26.78917,34.32471,6.538887,17.60556,31.35642,29.45616,33.19556,9.419208,24.09068,11.07306,,0.8302442
2022-02-20 04:00:00,5.345636,3.585507,9.41209,7.939467,29.44511,20.39833,22.81454,26.6596,30.95642,32.75018,28.89141,28.87177,9.344535,29.35007,31.55559,34.77285,20.03461,26.54822,38.34208,16.68497,25.97596,34.09914,28.27445,40.93416,9.188531,24.65528,36.13675,8.616389,20.99889,30.09114,31.78949,33.19056,9.64548,22.00463,10.54861,,0.8102051
2022-02-20 05:00:00,4.64552,1.376014,11.42015,7.915149,29.39667,16.50211,20.62968,24.58353,33.04913,29.8729,22.55772,29.24601,7.909528,32.60558,30.02677,33.58778,13.09183,28.45597,36.93777,13.94338,25.41523,36.27547,25.49035,,6.119204,25.20056,30.36814,11.06111,19.4575,27.73497,30.53768,32.98833,3.011863,23.57493,11.20507,1.58,0.7288402
2022-02-20 06:00:00,3.651854,2.793333,12.78923,9.871329,30.3325,8.031035,17.8088,26.39938,30.44443,35.2077,13.05133,26.7695,10.76458,31.96719,30.74529,33.74533,19.93765,33.21389,35.55514,9.566978,19.92624,35.04315,25.18312,38.74208,3.430338,20.36806,31.24008,15.66556,16.00611,26.62762,27.54056,33.41861,1.37175,20.02095,13.40886,4.17,0.7168269
2022-02-20 07:00:00,13.06796,3.09,14.13784,11.11371,30.24083,12.92642,15.85293,24.72051,28.18018,31.6973,10.10873,24.74039,12.11621,31.40679,29.92372,33.86489,23.44259,33.41399,31.935,3.949898,16.70548,26.95139,28.07812,38.39486,3.873178,22.12166,33.32038,11.07833,11.63861,29.74944,26.56083,33.63639,0.442371,26.85028,13.72361,2.66,4.637938
2022-02-20 08:00:00,16.9588,6.43587,13.40135,7.386591,30.84583,20.42725,15.70158,26.16845,23.36055,35.90593,10.20045,15.22764,12.77262,29.40943,29.81067,32.9635,19.77067,31.774,22.91278,13.03157,14.99987,32.84143,30.88914,35.00681,4.755192,15.06611,39.3332,7.254444,9.928889,31.69631,28.13083,33.11778,0.357908,26.51273,12.68333,3.13,3.799264
2022-02-20 09:00:00,17.46174,6.059855,14.81626,8.362514,31.25222,32.39618,22.37337,27.74128,8.581837,36.66815,14.25325,17.29269,6.22359,24.71084,32.04942,34.22363,23.67461,33.94794,22.77583,19.26427,13.89405,35.3635,31.75076,36.13528,11.68467,21.01667,38.88271,11.38139,14.16833,34.47165,30.65333,33.04667,0.813275,25.30783,13.07583,5.9,3.995346
2022-02-20 10:00:00,17.52218,16.875,14.97381,15.28604,31.79306,36.57571,29.99062,25.15532,14.60553,34.75039,26.63927,21.36461,12.5946,23.58294,33.22606,31.83975,27.67589,35.66728,35.89347,19.86584,9.949574,35.63783,30.8373,39.86333,18.12587,31.48333,34.17728,26.77528,,32.86009,32.29111,33.61833,5.085028,28.4487,15.04111,5.7,12.51924
2022-02-20 11:00:00,20.58205,10.94861,17.14895,19.9219,31.48,35.46243,32.30565,26.26281,22.56483,31.61347,22.43557,26.30711,21.0762,30.09818,33.8741,33.78079,29.53952,35.50251,37.30208,14.90159,21.61686,30.18673,32.26855,41.57208,16.69427,34.45917,37.72126,30.80222,24.74028,35.1815,33.52167,34.31639,,27.65438,19.08794,5.53,21.32864
2022-02-20 12:00:00,21.25536,18.24306,24.97081,27.20244,31.58889,30.72922,27.78112,27.46611,27.38029,33.77489,26.2244,29.78003,24.86571,29.75553,35.41862,33.78236,34.88358,,37.27528,21.97238,24.93826,33.84753,35.35778,41.29125,22.70394,36.13583,38.65019,34.26833,28.22389,36.1193,33.03611,34.46361,27.58164,27.64339,23.9775,19.7,22.21583
2022-02-20 13:00:00,24.11286,28.39583,24.52189,23.48122,32.35278,30.75987,32.63037,30.35612,32.80224,35.84855,25.15246,29.87861,25.29665,34.72132,36.18073,34.79409,36.397,36.90823,37.09333,28.54533,32.36693,37.1227,37.18909,41.17402,26.04484,38.56445,37.83765,38.8825,32.15055,38.44435,34.5825,34.43945,30.86554,31.27097,29.62806,32.52,29.3061
2022-02-20 14:00:00,26.18057,31.37278,26.49326,25.68186,32.04508,31.45866,36.74275,27.54736,29.99983,36.84071,32.22085,34.94189,28.06036,30.4124,37.97881,32.49858,37.41314,37.79103,35.32139,30.39171,30.97845,37.15414,36.8228,39.32278,30.16159,38.23806,37.89606,39.62,36.36239,37.12138,36.12194,34.45361,31.46525,31.29127,27.19444,28.32,32.58986
2022-02-20 15:00:00,26.97613,31.66889,33.91889,28.95666,33.49972,31.76369,36.74434,28.29967,32.64777,36.97123,32.87174,34.5443,30.58773,33.0088,37.67509,35.18507,40.06372,37.68806,,31.77188,29.91026,38.56722,34.80978,38.37403,30.6218,37.30194,38.31477,39.20917,42.8275,37.03253,36.62917,34.67639,33.31413,29.16674,29.43028,26.69,32.99969
2022-02-20 16:00:00,28.32334,30.93444,35.21471,29.31915,33.51389,30.0885,,29.106,34.1752,37.26434,35.17133,33.80903,31.31201,36.44384,36.36858,35.65594,41.94372,37.44675,34.78028,33.22471,29.90271,37.53777,34.71168,37.88667,28.73681,37.74083,39.05346,38.92833,42.62806,37.34212,35.94972,34.60028,34.47797,28.665,33.47083,34.84,33.39734
2022-02-20 17:00:00,27.76912,31.75556,33.42298,29.52784,33.10305,30.35972,36.06842,34.49621,34.68163,36.23926,35.53834,35.83055,32.37353,36.33163,34.28294,35.34006,37.24663,37.66122,35.56958,32.09104,28.94464,34.87972,37.47049,37.02708,28.44689,35.27389,38.72314,38.63139,41.22389,37.98952,35.54028,32.85861,33.55537,26.19147,31.93806,35.47,33.53358
2022-02-20 18:00:00,24.07953,29.37611,29.78557,21.20679,33.13945,28.9595,33.69936,33.09783,31.94342,35.33492,33.16888,31.99408,31.24386,32.04726,33.44966,32.57585,30.55304,35.35983,27.31991,30.20534,25.0733,28.4167,32.85192,36.77819,21.99388,30.98,36.35811,37.55222,38.00106,34.97716,33.18806,30.81917,33.28729,27.07866,25.60694,30.22,31.48622
2022-02-20 19:00:00,12.40329,30.11833,29.80513,21.69297,32.73695,28.63374,33.13208,33.18254,25.70124,32.45106,26.01352,24.66725,28.58478,19.648,35.36116,25.02242,23.01613,34.25102,34.91833,25.10313,22.69798,30.08315,28.64858,37.45444,17.59519,12.81694,34.03951,35.68889,40.07417,32.16784,26.32333,28.93306,32.24266,25.31311,13.11444,18.74,16.51524
2022-02-20 20:00:00,8.407673,28.62556,18.62351,14.52791,32.74055,,35.10689,30.37689,24.70368,33.71844,23.21571,25.92792,18.66234,14.20607,32.64734,22.02076,15.9517,33.13601,34.78569,21.61028,17.1668,31.3275,27.53521,26.25319,5.782073,10.85551,36.70536,33.61111,29.16917,32.56049,20.80417,29.2025,30.34322,21.76903,11.9175,7.78,21.22269
2022-02-20 21:00:00,10.90404,24.07,18.22181,19.05094,32.59806,29.75987,31.81182,26.20675,23.95696,34.55133,25.91471,30.42189,19.75463,16.97827,24.98685,19.12066,10.92305,32.04506,29.33861,13.12844,11.36729,32.97093,15.99165,23.20625,10.56699,,31.02347,27.6125,26.626,30.18911,17.20028,30.60722,30.99407,19.16824,12.85917,1.1,28.57281
2022-02-20 22:00:00,12.90531,12.41861,14.78026,11.43352,,30.26237,30.65612,30.06838,21.23734,33.01982,30.2394,27.99306,18.28805,27.72338,22.32008,21.93961,22.6305,32.91279,26.47042,13.62182,18.37993,30.70417,14.04762,41.28625,14.27969,7.995554,37.07428,19.9125,25.09472,24.73738,10.06667,29.64444,33.04237,18.9032,9.771665,3.45,16.84381
2022-02-20 23:00:00,15.32755,7.279444,13.75893,11.72083,34.58111,30.07601,32.55002,23.83258,27.19111,31.99692,27.03644,30.32375,21.9398,25.02927,17.6518,22.08512,36.98574,33.12543,31.20319,17.71958,23.49154,32.71565,23.56483,33.57625,17.76426,6.8225,34.90312,15.01,28.46722,26.68232,16.63889,28.65722,34.42966,28.11015,12.91333,5.32,7.764616
2022-02-21 00:00:00,19.13844,8.783055,20.24284,12.29734,35.96222,30.18688,32.23189,25.92433,30.07209,32.57254,11.3107,29.6615,15.46385,23.22196,24.8804,25.73175,35.65485,33.76625,28.34792,18.95374,22.01505,19.46471,16.70588,26.49764,24.93014,7.590833,34.11452,14.35444,27.89861,22.99194,17.94333,23.47444,34.73559,25.34786,14.09278,10.65,12.0927
2022-02-21 01:00:00,21.53387,3.817391,21.43496,9.524026,36.54694,30.72836,30.22082,28.45519,31.28768,26.29732,15.82176,15.46901,9.385199,24.60913,24.78325,26.4887,35.66833,33.33889,25.93306,20.05386,21.63156,11.57689,13.06581,22.56722,23.80046,17.00194,36.0954,,26.38222,24.46077,25.905,6.445,35.61356,27.50957,18.47639,,14.18456
2022-02-21 02:00:00,18.56682,1.698188,21.91921,9.33788,36.31639,31.56528,28.74496,27.99676,25.90081,14.04207,23.7588,16.08297,15.56305,30.00638,21.66704,22.34478,36.38204,33.86934,17.97667,24.90431,26.43525,18.02299,19.1427,23.28653,20.44072,14.68111,33.75148,34.59249,25.22972,23.44023,30.37717,13.22139,36.37232,24.95587,22.555,21.5,13.11349
2022-02-21 03:00:00,24.91444,8.667778,26.79424,14.21505,36.02306,31.93861,28.4704,31.33819,27.66528,19.89392,27.79857,24.68464,18.19172,26.54397,30.08293,24.14602,37.4111,32.85325,27.47111,29.41527,29.0895,22.09594,20.63043,21.23236,23.34464,27.07611,15.28621,35.42778,24.24944,24.78749,37.80877,,37.32966,28.93194,21.58194,,18.80417
2022-02-21 04:00:00,27.90428,25.03696,34.17064,30.98028,35.27111,33.06828,29.15808,35.36107,35.3196,24.49562,32.11433,27.5204,22.43608,32.51246,34.34501,26.0358,38.03785,30.30797,22.86333,30.95291,33.01333,28.97374,28.25829,,24.85112,30.50917,22.79398,35.23444,22.86083,26.53765,33.9192,17.23083,38.12825,32.5462,32.15861,,30.25348
2022-02-21 05:00:00,29.73783,28.37681,28.06622,29.09075,35.11777,32.80872,30.58455,32.9298,34.33102,32.07395,34.28255,33.54399,27.54086,32.96797,27.73008,30.83855,37.92292,27.89434,37.49736,27.64621,33.71181,33.46318,39.80534,21.35292,21.84029,28.0975,38.24413,35.19639,20.42416,38.52083,33.63261,15.69333,38.52203,32.52316,34.75722,30.92,28.0025
2022-02-21 06:00:00,25.01002,23.41055,26.30127,21.15972,35.27139,33.64528,30.44743,32.26325,28.52674,27.64872,31.22033,23.76592,23.05556,31.54305,28.0696,30.51057,38.10587,29.97568,34.96806,22.4557,25.97735,34.4197,34.1088,38.28472,21.53913,26.02278,34.27487,35.06333,23.32861,35.14322,34.87056,6.166666,38.99548,32.6601,37.11015,19.95,17.7012
2022-02-21 07:00:00,13.59034,14.92917,23.00738,17.48239,35.26389,32.19293,30.65878,30.46857,24.53997,16.96261,24.29893,13.13167,10.03965,30.96081,35.59408,29.97849,38.32001,29.83868,32.31486,21.03457,28.51025,23.09736,35.74918,33.77583,15.2264,26.05361,30.08269,34.47639,23.73278,33.266,35.27972,2.740833,39.26102,31.18916,38.00071,22.06,6.969342
2022-02-21 08:00:00,11.38869,6.759722,18.02073,8.780914,35.10139,33.88174,29.68128,31.14346,29.706,6.93321,25.36542,10.63557,3.792845,32.75312,35.50864,29.8555,37.85381,29.48973,32.15653,5.359143,31.95483,16.17661,38.30888,27.75708,11.07783,26.25583,25.01622,34.10695,21.39333,37.20427,34.67667,8.352499,39.13079,34.46661,38.42417,11.74,3.264975
2022-02-21 09:00:00,13.36438,6.568056,25.52833,12.51072,36.54111,34.6784,29.62083,30.30795,34.18388,4.571834,31.44269,19.45384,5.013345,34.16543,35.06926,30.24205,38.10991,30.8434,31.8618,12.56887,33.75122,17.4031,38.25077,28.50264,15.59344,27.13639,23.98071,34.58917,27.69639,37.25387,34.16361,23.00361,38.91299,34.10467,38.09583,7.7,7.880206
