EMS_ID,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,201707,201708,201709,201710,201711,201712,201801,201802,201803,201804,201805,201806,201807,201808,201809,201810,201811,201812,201901,201902,201903,201904,201905,201906,201907,201908,201909,201910,201911,201912,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202101,202102,202103,202104,202105,202106,202107,202108,202109,202110,202111,202112,202201,202202,202203,202204,202205,202206
0310162,3.819565217391307,3.482861400894185,3.453179972936398,4.0541490857946565,4.226010781671157,4.477777777777772,7.020917678812416,11.470682730923688,4.086781609195403,5.646185286103537,3.6750352609308834,2.7152909336941806,4.029098360655739,3.422585669781929,2.552957746478876,3.212239221140469,4.364594594594597,4.619777158774373,4.717639077340573,6.407526881720429,6.38828451882845,5.19878869448183,4.206582633053224,4.582795698924732,3.213858695652171,3.68338150289017,2.838633193863316,4.235335195530727,4.561590296495959,3.9583098591549293,7.394736842105269,6.8299052774018945,7.864444444444446,4.168070652173917,3.7735376044568247,2.3170068027210875,7.371467025572,5.350819672131143,4.971364317841086,4.540294117647057,5.943283582089558,5.138687150837988,7.052140672782873,5.789280868385343,6.157719054241999,7.87788331071913,7.574474053295934,7.114125874125882,7.522745625841178,5.824404761904759,5.079491833030858,5.059726962457338,5.399586776859505,5.658888888888894,7.803783783783782,9.500278164116837,7.146534653465346,5.305510752688176,7.11097222222222,6.119198895027628,6.413950689459462,5.340550727083328,5.59503091280324,4.93143423884892,6.949826618513328,6.57883823012552,11.216364830188674,6.5487991187683265,4.513929462444117,6.571930983471079,6.3541001882845185,3.9789259086301327,5.227512580862537,3.8402879105187324,3.1644372705248953,6.097385438687153,5.132098134952767,4.959575657381615,5.256439104602511,6.52919282434301,4.63442878521618,3.521075514421768,3.5289017476256976,6.792264836170205,6.090972065902967,5.2608288261467875,3.5791069195417777,3.8211023906162507,5.544739949999998,5.907523153351957,6.75697836445367,20.662077659401675,9.64503381483051,5.620367845222073,5.311720677361113,7.197749583400822,3.744128856123826,3.9345980509687,4.184077761641986,3.8110720225071253,5.498306344743939,3.695459537660481,5.814186750422537,23.003913049125156,5.32641208868458,7.324644184594606,5.675600014385479,4.064098393279568,4.717269775438595,4.564444308805972,5.001527939645777,3.77551500292887,5.989121550471061,4.8692616384401175,5.138322633333338,6.264922953061234,3.5276042811697614,4.727331841327912,6.109747892906824,3.9776383018893418,2.769424295681515,3.7964622033141238,4.462265762892222,4.70749166495132,4.423328341655175,3.786773293016759,4.942577645661458,5.683505903788903,31.20185177932959,6.186145735675674,3.9482842230547535,4.2146757897574085,3.5814269303234516,3.9274971892424255,4.6368049918256125,5.21562128962132,7.512505205241379,4.8334645389053295,5.111836339783487,9.121243606930689,4.074038795827539,3.690966876788121,3.186567229469277,4.395134908771935,4.502832109703502,4.370569748059701,3.333460622192154,3.1103408470670386,3.554504798511505,2.5060196416149076
0310172,2.948830409356725,4.019908116385912,3.367231638418079,3.735419630156472,4.591352859135286,4.187134502923977,7.146376812173912,11.127572016460906,4.667621776504298,7.836956521739131,6.756302521008403,6.0314637482900135,6.289835164835165,4.105867730038023,3.453028537627113,4.391679089625965,4.619194586583466,5.454657489539743,5.734734632383587,6.48337928116146,6.848677743390341,6.6437851654021145,5.338077023842909,5.4700402059620545,3.8225833934870965,3.4146297321571804,2.845053552917229,3.648251454989529,4.687855651700667,3.81806806465214,8.02206020419201,7.649880812372531,8.423041262282682,6.270750713281252,5.620662060702864,3.4985968981623277,2.9865467783820505,3.164583062986002,3.2248729819193374,2.8268738393501813,5.5291918224561245,6.152616279069767,8.314447592067989,5.919791227973553,7.32317872549019,7.265825194840443,5.073393570724833,4.806437857919778,4.3877823189533105,3.370367119631904,3.2341968371777496,3.3756638836879453,4.509614921821874,3.330909960181008,6.457171932188044,8.227981772203364,5.3482500393939265,3.878801537414964,5.842049475421341,4.62762176197085,4.684632070668682,4.491501367547148,4.867502860433601,5.286056018245597,6.844175280826771,5.830906188679226,14.473872213600009,5.999932357481359,4.404842032740202,7.223239019073558,5.72962733859646,4.141173760530416,4.2794251134644465,7.0078740157480315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0310177,2.726928281461435,2.475336322869957,2.658648648648648,3.2823776223776204,3.799865047233458,4.2874301675977735,6.6143817204301065,8.265768194070075,2.9724475524475547,4.506048387096777,2.9306497175141213,2.1532608695652162,2.26918918918919,2.4643815201192245,2.160192837465569,3.022777777777779,3.9573924731182806,4.126815642458093,3.991520861372814,5.1838709677419335,4.591642651296826,4.652032520325208,2.7670391061452513,3.7166892808683825,2.4384196185286102,2.259451659451655,2.0334269662921356,3.871368715083798,4.48902439024391,3.3730337078651678,6.700806451612899,5.376610644257696,,,,,,,,,,,7.383160621761651,4.926805555555552,5.384158415841578,6.8570041608876595,5.792211404728791,5.256698240866029,6.207192254495165,5.491654247391953,4.972274562584119,4.854131054131055,6.459159663865544,6.30138888888889,7.358602150537642,9.978331090174974,6.97920227920228,5.126495726495734,6.727731092436973,5.97631224764468,5.242769291814455,5.0328519029806245,5.872381478522574,5.417512111111112,8.132014056451617,6.958259798611116,11.816958631361759,7.822078176204826,4.577047339406775,7.356242457765674,6.231436636111116,4.187378127572018,4.338378200603319,4.2149563381294985,3.684367407671607,6.6328125181564355,5.585163072678337,5.183760430985906,5.198868467567569,5.163030400674765,4.145112397308788,2.594803461632653,2.261714243018336,4.593683494109397,4.200472004258243,4.654762540840842,2.705095222770919,3.345420657461649,4.898223850404311,4.866236243810854,5.6280979043126695,21.205920575521592,9.1035467413649,4.82984531263441,4.597941171905423,6.262592935249621,3.576517231494665,3.8223860771641758,4.281661505114407,4.244715285257306,5.6997109191374715,4.324915893178521,6.538031480161941,22.759486755585467,4.6668799917597745,6.1744725506072875,4.503150635244761,3.284715934817811,4.244882798593534,4.436555780269063,4.695686037092392,3.616504884593838,5.557046513844085,4.188364756267415,3.7523531553450593,5.6919239698113255,3.767928855555557,4.942272153773588,5.868498136363626,3.130194281994048,2.3690739335809794,3.6089436477697876,3.7161664316804472,4.542093592396694,3.7912632747956394,2.886742496796656,4.458420227628032,4.262094891164098,30.450949935524527,5.520869366846354,3.599253033893557,3.408688503804347,3.3194444474966183,3.6880242635670695,4.087081235109289,4.523416833800847,3.568042626675785,4.998319894594599,5.256704509128632,9.277428236027406,4.6819263650838,3.6432984312757237,2.991459452670622,3.252426689531681,3.4301197774932635,3.8299237715994034,3.1730301242914924,3.504599468450709,3.4009206866396777,3.2352194678899107
0310179,3.760593792172741,3.5227629513343834,3.1881793478260896,4.286853146853142,4.415201192250367,2.9971428571428564,,,,5.122462562396003,3.352932960893854,2.274068965517239,3.2613821138211394,3.205514157973176,3.329931972789118,4.085138888888895,4.875403225806452,4.961087866108786,5.355047106325707,6.568108108108112,5.80272727272727,5.385444743935307,4.1256624825662485,3.8973045822102463,3.627777777777782,4.510738255033559,2.716923076923077,4.945084269662923,5.257258064516125,4.600836820083679,7.5728129205921855,5.737978142076503,7.967697594501718,4.953566621803497,3.1590462833099595,2.636941813261167,7.0,5.399520000000001,5.497975708502025,4.657402234636868,5.28436657681941,4.09402777777778,6.68989071038251,5.708005427408412,7.775279329608949,9.290933694181327,7.430865921787717,6.146370967741941,6.974788732394359,6.178273809523811,4.940189445196216,5.25319444444444,6.309833795013849,6.021511627906986,7.939381720430109,10.897446236559146,7.611715481171559,5.772869318181825,6.646592489568848,6.09388586956522,6.050418416666676,5.257589530030032,5.726680162758619,5.430630479833109,8.073363109756095,7.049763860946745,9.954082031724143,7.28112395614035,4.941026954102921,6.699235918010748,4.567046979768786,3.631494157318743,4.585615524899061,4.238332706896557,4.183158622462788,7.159673999999993,5.920075104979808,5.302561023611109,5.646634793010753,6.916370640559438,5.580821864673154,4.320314909495545,5.328319938902741,5.488906543661969,5.962411366941016,6.9708020936952755,4.6167148278225785,4.635141995833332,5.825048736545458,5.587777684593841,6.183428373297008,22.194689387448822,10.381850043055572,6.035110826244955,5.576263906815024,7.570466018143448,5.434400305965904,4.878254392101342,5.599006788918914,5.323728367409473,6.749383318072288,4.777738583457525,7.604772543741584,23.69530685907857,6.453537074047956,7.631826241105116,6.318347214548025,4.667307819001386,5.667847901756756,6.397296622916669,6.608375313197281,5.423491215555558,10.631129522884878,8.34172361527777,8.465745849315073,9.341096551490503,5.266614115299031,6.79319830753138,6.176962497489534,3.656220800448433,3.0938730425876004,4.6973743661721015,5.688788660952384,6.1876972289510475,5.3202767402159274,5.118867041782728,7.185952958791204,7.339986586253371,28.726712194484737,7.766452009716604,4.206795811994421,4.245736089251702,4.096334554324325,4.7446391777439025,6.489188615437159,6.163801754901957,4.766527643989072,8.75660964829545,7.374794072135783,11.075559285175189,5.372948555013929,4.408098461548917,4.134661311002787,4.907882010583944,5.066587417886172,4.643979778765061,4.591037343319839,4.661241385133246,4.713124582345011,4.25560215828221
0450307,7.774120190409034,9.535595363228705,5.072262406849314,4.497254152777779,4.66164918724559,6.462410811697579,6.417209167315176,27.836012705759888,6.445755099721053,7.879836419594584,10.525226455365202,9.928921197164048,5.975907709950591,6.008992180257511,8.012065810040708,4.665778973352035,5.832737787755096,4.315523814388492,2.877492103163687,4.404057916323736,4.573706097810219,5.884212141700408,4.337840022590361,5.603168835249042,5.4036742300944685,12.169642105797099,5.708353702445647,6.063483244072514,4.7965191002805,3.286839789827257,8.168965186889817,6.6473489833101524,7.811125399433433,5.5389325013812165,8.701238447075202,5.624867763440859,8.553851195985837,4.968409630126776,9.416868786146598,5.482852989561587,6.6738384605442285,5.423676283560655,6.399366905608749,8.643094032899253,7.981256248908289,12.064385054458834,8.328749734822068,5.4188569608372745,6.53886237179487,13.192963397897893,4.635537561949905,5.837916763231192,5.504214310912839,4.550700703433162,12.143967691256819,18.060754659059448,9.079297318149465,6.347819745644599,10.788351312674095,7.020110843962014,5.909999077961022,8.696637850381691,7.159356667185072,3.9988129788135662,7.974492381725903,7.130826147540989,6.147103754032261,6.297204263908704,6.811324766666665,10.468982923283967,13.746261665738169,9.565288948924726,12.912306286290328,9.83588798994252,10.183819669354842,8.250003472222229,7.219096973087821,5.729255120833333,5.335338885752689,6.285016878869447,6.238052888734354,8.911800213709666,8.908122304034572,11.277930426648718,10.472795912516814,7.359189218749998,6.500429503477055,5.4177221757322185,7.476631959568726,7.420188314165506,14.954838904569895,39.305956812030104,,,,,8.952925817679564,10.925747254464287,8.829945485829947,8.77250384722222,8.903401644204846,8.318894058333331,11.499748275675675,83.24421847540977,11.86400011250001,12.641792768817217,11.89124255910988,7.840284169354833,11.053905063172039,12.923824537202377,15.0096926814516,7.591777349295774,9.900092520974288,6.15537734782609,8.573435897610922,,,,,,10.394795128048779,6.45780042528736,6.598660220108691,6.66142230694444,5.798513679729734,4.315392884401112,4.59805422368421,,14.304528913928007,8.046553516869103,6.865322122905014,6.933129561403503,8.945666337819643,6.925231480421684,6.2438848534946185,6.80862288997215,5.715580648721399,8.807577635983256,16.510215028225804,13.968059647849476,6.826390298050141,9.97989752956989,10.990567593575419,7.089119454301074,6.416066426450746,6.711937669381105,5.775075707940782,5.2198191854951155,4.931645361971832,5.648553880733943
0500886,6.725873673854449,5.670033843517148,4.226960088195389,3.008992157381615,2.224674864682002,2.1839476811188834,4.59417995263871,7.641198355281199,2.5804744089635863,5.580056916216217,7.013752443671768,4.032325948648651,3.6391375691056913,4.242082864179109,3.7172125371120095,2.946454011157604,3.127054009433963,2.5772852201963574,2.8351422455902338,3.837005400815223,5.205590934449094,4.054031125336932,6.34781757122906,5.221613222371965,3.317308605937923,5.101245203170032,2.939577019047622,3.832708085545725,3.2558975656292337,2.197159259103646,6.413153725947526,4.870630371546967,5.558554012517393,4.073304365508374,7.475204671537928,4.690854146603899,4.959596678302538,5.383514271056664,6.135396596832255,3.1823541950934624,3.0219197375565603,1.8361347548948541,4.247354423380729,5.712935123066103,5.131512349650347,7.650281503034392,11.27189246964411,6.003370985858582,5.639550019528619,5.249113366144673,5.351939055929918,4.345799218543051,2.789238911860719,3.2285901255572123,6.058985660601917,7.676894781650084,4.175310625915073,5.909603414965992,8.804726021246454,7.516614044254088,5.034373644683718,7.330996653906257,7.978829451351362,4.446037061281334,5.939212399999997,5.19218389568845,7.720639354054061,29.31107443817205,4.7775109245810095,7.478552694892466,9.005811995833332,6.627129755047098,8.382488577956993,8.022914935107918,6.213452840324763,5.727380038942978,4.088000931451609,3.7403573152777794,3.776380766129037,5.206300570270272,2.987536932367145,6.40624681643836,9.002315133518778,6.5300389044414615,7.792850025537635,7.122385363095234,6.393252630156474,3.804689187500003,4.451500225806453,4.022906261796035,15.355011847736634,31.669599956989256,15.807849703389827,7.2256437513440845,8.953923477203643,6.6802313629032115,5.795896541554959,6.070671570149255,7.635084869623655,4.74228695961003,5.616573872139964,3.602981351123595,9.321418897435901,60.61426536363636,5.939352906685233,9.718448029569885,9.925704381223323,6.078091425876013,7.543833125168237,7.298394830357146,7.61164481048388,4.911567949930459,5.4321166011477775,3.6244331135531156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0550502,6.434859713513509,5.2983039426523275,3.8075065841209854,3.1169845245441774,2.6103458751696045,3.124660830645161,10.880634096336504,50.045941914445976,2.770476124128313,4.4229256775510235,5.732563983263597,7.098867780653947,7.7106450270270255,5.298553433130706,5.208949528328616,3.9030334825174897,3.716375342818429,3.477889294530155,2.2543316639676134,3.1550105842391374,2.8222725217391336,3.948422009433961,6.011606433380083,6.6737513238866395,4.968578555555561,5.200525310791372,3.3102190366847846,3.2713065307262603,3.1668274706684896,1.9515008467966588,6.680462507002792,4.85640899452804,5.879509207865176,6.569378913078153,10.897298078756494,6.700599758807595,8.7895235704607,5.161621200000007,5.030763244952899,2.9539353407821283,2.932335728129214,2.5843703506311404,3.830830250755671,4.363064997767258,4.461844976339595,6.388479088375269,11.065411797760673,9.09149304175083,9.500923494824015,7.855697105342365,6.0712217397444554,4.0372082948986705,3.6449082379661046,3.7186620886347415,14.234962623188405,13.579306031399314,6.190813873337996,4.280313957403656,10.280843362308755,8.103495624999994,7.351337906849327,8.010679431547631,7.2039217532270365,2.996244827044022,4.160468759459454,3.3789147663421426,5.488139305670816,3.9387909313593505,3.5850634972222184,7.314846799731191,12.881326221870047,10.022186412634403,8.591015704301077,7.37611982183908,5.125277814516129,4.974021551532032,4.6701609905533035,3.4337500194444432,3.228779635752686,4.372855358870967,4.477067328690812,6.327318662180347,7.294973889972144,9.988041528225802,11.014227102150532,10.234350541666672,6.401963322580644,5.519949431154388,4.401916461641991,5.280985913528585,89.50318731090186,52.687749112903184,18.229770973611107,6.454227597530866,10.353013409470758,10.351590733870966,10.281391832884111,9.173047034328365,7.680613576662151,6.1017148850574685,1.6821105454545453,4.7668888718309885,8.049283147896874,88.33339097774694,8.652940999999991,9.925143299572044,11.499052134078207,7.4557862620967725,10.351939827956986,10.570899602985078,10.273067332876716,4.95584849014084,6.553936163027657,3.786569480631273,4.044471677419356,5.496740271505373,4.017847379166669,6.6992246801075215,9.625340424791077,8.640845041666656,5.370242793032792,5.766125400576366,5.480935256164383,4.840728753824757,3.8950035684061994,3.1530692294853955,4.452900663967609,3.5819554177897555,6.579278694404592,6.448163715053754,5.5266644944289745,5.715665962365591,6.175531653171394,7.043573159463498,4.992247260458839,5.351912675000002,3.2358510404312644,4.237500529986054,22.90559789466293,13.295789755376362,3.448098776388885,4.903398172274571,5.802412521821628,7.6308688635703925,6.613419263440859,6.847673723214281,7.142387347240925,3.427156143854749,3.4060228660714285,3.4941003613707147
0605008,,,,,2.935483870967742,4.720430107526882,9.533236994219653,22.47945205479452,5.194827586206896,7.907983761840325,11.385793871866296,9.341534008683068,10.940860215053764,9.706948640483384,7.814661134163209,6.397711015736767,7.201398601398601,6.502881844380403,6.136111111111111,5.633823529411765,4.743362831858407,8.114893617021277,9.344444444444445,9.648721399730821,6.408355795148248,8.511560693641618,5.513513513513513,5.624649859943977,6.743589743589744,6.480905233380481,10.805668016194332,8.813513513513513,10.11961057023644,7.934523809523809,9.457928802588997,9.432065217391305,14.116935483870968,9.842814371257486,7.8590785907859075,6.373408769448373,5.949728260869565,5.61756373937677,7.269662921348314,6.956164383561644,7.6407355021216405,8.368243243243244,14.336134453781513,11.990540540540541,11.066848567530696,8.407185628742514,7.7875507442489855,4.963737796373779,6.5152777777777775,5.4872521246458925,12.425174825174825,13.12037037037037,7.146067415730337,7.779591836734694,14.590062111801242,10.29245283018868,9.823450134770889,7.520361990950226,7.712871287128713,5.888866675706215,6.6145717833832345,6.037399388728324,8.709239130434783,13.219086021505376,6.762640449438202,8.93070652173913,12.611961057023644,7.9062068965517245,8.548760330578512,8.589895988112927,5.698630136986301,8.447405329593268,8.043360433604336,5.398581560283688,5.37212449255751,5.921621621621622,8.776536312849162,8.985074626865671,9.768583450210379,10.876344086021506,10.884823848238483,9.488721804511279,5.11448275862069,5.726224783861672,6.32088520055325,4.87015579329609,28.555614190860183,67.84681078600265,20.384334518828453,6.083262501488093,8.382001386111117,7.303002900537636,7.1227160714285755,9.045866994029854,7.748119173184353,5.499101342141866,6.779365272459501,5.402477288702927,8.313602983849272,61.071878300813076,7.74112817712692,9.86637490322581,12.017100405555562,6.6605542081081115,7.440229266846372,8.897618229166666,10.489575169354833,5.526213294617563,7.589444850828731,5.0243265417867455,5.470359576976415,6.999537461641991,5.710252043055549,6.88461822880215,11.053505156338012,7.636610131034491,4.458607995945949,8.545241740259728,6.457626300134588,5.972822724860328,4.396498634877383,5.1583996387726625,5.084207427769983,5.580111619111705,16.75197301112655,8.238581301480478,7.571141112656476,6.656914405660378,6.442710633064518,6.132129681547621,6.11152608378379,5.949040316155984,4.24643062096774,5.713374601398601,56.53063286271869,45.5893669892473,6.187243830319896,5.068855366237477,5.79995317241379,5.983520776881718,7.815212354838711,9.196813485074626,8.070677780784843,7.343782538787012,5.563305096904446,3.748444644171781
E206271,,,,,,,,,3.7221902017291026,5.58924731182796,3.6872159090909036,2.364246575342467,3.249728260869568,3.238738738738738,2.4025920873124154,3.4362745098039227,4.159408602150533,4.09803921568627,4.113728129205926,5.505248990578732,5.580932203389826,5.767115902964953,3.739118065433852,4.903387533875335,3.0517006802721083,3.0953690303907377,2.726702997275205,4.08203342618385,4.481732070365353,3.266620305980529,6.012162162162165,5.8438377535101385,6.923119777158769,4.82759562841531,3.9689510489510478,2.477410468319558,6.474831763122485,4.775892857142857,4.060899182561301,3.905000000000004,4.662780898876399,3.8980555555555543,5.606240713224374,4.689112903225802,5.754061624649861,8.66896086369772,8.111838440111422,6.656767955801105,7.592469352014001,4.945089285714282,5.774260869565218,5.6064308681672,5.697993827160493,5.299827882960408,5.714479025710429,7.413172043010744,5.501947148817803,4.306500691562929,7.305718270571828,5.243994601889337,6.85016813739377,5.797171533333336,6.604665418132605,5.725441208695649,6.7744333504043075,5.3438911434720255,8.505981135752682,5.530188784789645,4.144248234463279,7.345861125340601,8.478931349788432,4.0721503956931375,5.438355337381919,4.2910922057553975,3.8680920795454496,6.706028248956881,4.742870813765185,3.6404324766763834,3.6670284166666685,4.709916643550625,3.8227511854951173,3.6824104774018958,3.010890857043237,5.138671774697176,5.501386399104478,4.967678150521612,3.840259124865591,4.162912306946455,6.044273855371907,4.723208702679829,5.8935773400000055,5.350118897352337,7.779340546657366,7.059036606468996,5.636207711033518,8.23038337204301,5.107418960110043,4.060923211194031,4.5471439528936735,4.731692938561148,5.593649441374665,3.442634755667148,5.542910898250336,22.51967254719891,5.287898871587743,8.523241539780518,6.9587069855153265,4.808212427298053,6.823615497461213,5.765239270149251,7.020987807956103,4.883183469444443,6.644901167206489,4.626160574408901,4.08372631479945,5.672273720360114,3.5114063488857927,6.513757447210884,8.277340023365788,5.24978440831062,3.278319968876861,5.363185801355421,5.947699609065933,5.453323493296088,4.393650491251681,3.704268747159085,4.337478979946165,4.513603655785123,30.85123406022255,6.702751056005401,5.368469472485207,5.0463649358870954,4.251585378840969,3.535973771558241,4.728847914325846,5.525090808495823,4.532056614829934,5.112292709815074,4.659912187584349,8.83660955241379,4.736824930942333,4.1926927777927325,4.1472500554621865,3.7563012366711774,5.092357971695177,5.904566289875389,4.423335622267213,4.714566641456579,4.758873537112013,4.0217554693251545
